order_id,customer_id,order_date,status,total_amount,shipping_cost,payment_method,shipping_address,billing_address,created_at,updated_at
137000137,1000059,2025-08-29 16:28:57.858883,Delivered,4030.34,7.63,Debit Card,13149 Perry Branch Suite 072,37683 Fry Loop,2025-08-29 16:28:57.858883,2025-08-31 16:28:57.858883
138000138,1000059,2025-09-07 16:28:57.858883,Shipped,2389.43,18.89,Debit Card,908 Harry Causeway Apt. 399,69245 Howard Station Suite 699,2025-09-07 16:28:57.858883,2025-09-07 16:28:57.858883
139000139,1000059,2025-08-29 16:28:57.858883,Delivered,949.21,17.57,PayPal,40818 David Mill Apt. 785,336 Jessica Port Suite 865,2025-08-29 16:28:57.858883,2025-08-29 16:28:57.858883
140000140,1000061,2025-09-08 16:28:57.858883,Shipped,3607.96,7.33,Debit Card,0728 James Streets,009 Courtney Underpass,2025-09-08 16:28:57.858883,2025-09-09 16:28:57.858883
141000141,1000062,2025-09-13 16:28:57.858883,Pending,2699.49,7.57,PayPal,589 Thomas Mountain Apt. 929,5357 Flores Crossroad,2025-09-13 16:28:57.858883,2025-09-15 16:28:57.858883
142000142,1000065,2025-09-05 16:28:57.858883,Delivered,6435.95,13.78,Debit Card,711 Kristina Lights,59267 David Land,2025-09-05 16:28:57.858883,2025-09-05 16:28:57.858883
143000143,1000065,2025-09-06 16:28:57.858883,Delivered,1969.27,18.45,Debit Card,29917 Michael Island Suite 123,238 Robert Locks,2025-09-06 16:28:57.858883,2025-09-07 16:28:57.858883
144000144,1000065,2025-09-05 16:28:57.858883,Delivered,6698.91,19.46,Debit Card,062 Brian Glen,44692 Craig Village Suite 253,2025-09-05 16:28:57.858883,2025-09-06 16:28:57.858883
145000145,1000065,2025-09-05 16:28:57.858883,Delivered,5494.88,11.27,Debit Card,02056 Elizabeth Turnpike,54677 Thomas Stream Suite 837,2025-09-05 16:28:57.858883,2025-09-07 16:28:57.858883
146000146,1000066,2025-09-04 16:28:57.858883,Delivered,1380.01,12.4,PayPal,67435 Brown Plaza Suite 650,04078 Parker Estates Apt. 345,2025-09-04 16:28:57.858883,2025-09-04 16:28:57.858883
147000147,1000066,2025-09-04 16:28:57.858883,Delivered,6241.09,5.29,Debit Card,8639 Samantha Stravenue Suite 203,999 Ortiz Ville Apt. 291,2025-09-04 16:28:57.858883,2025-09-06 16:28:57.858883
148000148,1000067,2025-09-05 16:28:57.858883,Delivered,3339.91,6.75,PayPal,7026 Huynh Course Apt. 890,5770 Summers Tunnel,2025-09-05 16:28:57.858883,2025-09-05 16:28:57.858883
149000149,1000067,2025-09-08 16:28:57.858883,Shipped,1215.74,13.57,Credit Card,828 Antonio Islands,454 Ashley Pike Apt. 024,2025-09-08 16:28:57.858883,2025-09-09 16:28:57.858883
150000150,1000067,2025-09-06 16:28:57.858883,Delivered,1485.21,15.0,Debit Card,6946 Jason Shores Suite 970,6701 Cross Street,2025-09-06 16:28:57.858883,2025-09-07 16:28:57.858883
151000151,1000067,2025-09-05 16:28:57.858883,Delivered,3012.72,6.69,Debit Card,8414 Weaver Corners Apt. 101,210 Lucas Route Apt. 382,2025-09-05 16:28:57.858883,2025-09-07 16:28:57.858883
152000152,1000068,2025-08-26 16:28:57.858883,Delivered,1069.87,18.72,Credit Card,2372 Lori Squares Suite 862,388 Bowen Forest Apt. 669,2025-08-26 16:28:57.858883,2025-08-28 16:28:57.858883
153000153,1000069,2025-08-21 16:28:57.858883,Delivered,5874.13,19.58,Credit Card,4074 Adriana Overpass Suite 936,79404 Julia Circles,2025-08-21 16:28:57.858883,2025-08-23 16:28:57.858883
154000154,1000072,2025-09-13 16:28:57.858883,Pending,512.35,7.6,Debit Card,820 Miranda Trail,7125 Sarah Inlet,2025-09-13 16:28:57.858883,2025-09-14 16:28:57.858883
155000155,1000072,2025-09-13 16:28:57.858883,Pending,591.06,17.16,Debit Card,899 Patrick Dale,879 Mitchell Mountain,2025-09-13 16:28:57.858883,2025-09-15 16:28:57.858883
156000156,1000072,2025-09-13 16:28:57.858883,Pending,3571.96,17.95,Credit Card,9375 Bryant Manors Apt. 496,7049 Heath Dam,2025-09-13 16:28:57.858883,2025-09-15 16:28:57.858883
157000157,1000072,2025-09-13 16:28:57.858883,Pending,4428.57,15.83,Credit Card,1069 Sharon Center,875 Kenneth Well,2025-09-13 16:28:57.858883,2025-09-15 16:28:57.858883
158000158,1000073,2025-09-07 16:28:57.858883,Shipped,833.05,10.92,Credit Card,2856 Joseph Underpass,749 Ashley Turnpike,2025-09-07 16:28:57.858883,2025-09-08 16:28:57.858883
159000159,1000073,2025-09-07 16:28:57.858883,Shipped,1561.78,8.54,Credit Card,34189 Christopher Knoll,4431 King Turnpike Suite 473,2025-09-07 16:28:57.858883,2025-09-09 16:28:57.858883
160000160,1000073,2025-09-07 16:28:57.858883,Shipped,326.61,16.91,PayPal,939 Crystal Knolls Apt. 215,810 Bryant Road Apt. 143,2025-09-07 16:28:57.858883,2025-09-07 16:28:57.858883
161000161,1000073,2025-09-07 16:28:57.858883,Shipped,2231.75,17.53,Debit Card,8902 Leonard Harbors Suite 383,7761 Hanson Turnpike Suite 962,2025-09-07 16:28:57.858883,2025-09-07 16:28:57.858883
162000162,1000074,2025-09-13 16:28:57.858883,Pending,3848.7,16.68,Credit Card,13977 Haney Passage,27041 Shaw Stravenue Apt. 421,2025-09-13 16:28:57.858883,2025-09-15 16:28:57.858883
163000163,1000075,2025-08-16 16:28:57.858883,Delivered,2791.16,13.8,Credit Card,4130 Williams Ramp,757 John Trail Apt. 890,2025-08-16 16:28:57.858883,2025-08-16 16:28:57.858883
164000164,1000075,2025-09-04 16:28:57.858883,Delivered,562.66,7.98,Debit Card,10793 Carson Key Suite 163,8470 Penny Cliff Suite 208,2025-09-04 16:28:57.858883,2025-09-06 16:28:57.858883
165000165,1000075,2025-08-28 16:28:57.858883,Delivered,634.08,7.89,Credit Card,254 Thomas Cliffs,300 Harper Turnpike Apt. 095,2025-08-28 16:28:57.858883,2025-08-28 16:28:57.858883
166000166,1000076,2025-09-07 16:28:57.858883,Shipped,1734.77,11.23,Debit Card,3567 Washington Circles,70635 Christian Inlet,2025-09-07 16:28:57.858883,2025-09-09 16:28:57.858883
167000167,1000076,2025-09-07 16:28:57.858883,Shipped,4102.9,6.39,Credit Card,33148 Richardson Mill Apt. 134,05621 Gonzalez Pines,2025-09-07 16:28:57.858883,2025-09-09 16:28:57.858883
168000168,1000077,2025-09-09 16:28:57.858883,Shipped,2190.23,6.73,Debit Card,263 Sullivan Stravenue Apt. 741,9640 Sarah Knolls,2025-09-09 16:28:57.858883,2025-09-10 16:28:57.858883
169000169,1000081,2025-08-31 16:28:57.858883,Delivered,1263.21,12.0,Credit Card,506 Aaron Cape,42861 Hill Station Apt. 613,2025-08-31 16:28:57.858883,2025-08-31 16:28:57.858883
170000170,1000082,2025-09-10 16:28:57.858883,Processing,1828.64,14.09,Credit Card,92945 Alexander Tunnel,0216 Javier Summit,2025-09-10 16:28:57.858883,2025-09-10 16:28:57.858883
171000171,1000083,2025-09-10 16:28:57.858883,Processing,2212.14,10.74,Credit Card,546 Randy Tunnel Apt. 822,05554 Cory Hills,2025-09-10 16:28:57.858883,2025-09-12 16:28:57.858883
172000172,1000083,2025-08-27 16:28:57.858883,Delivered,3119.19,5.48,Debit Card,4533 Lester Ports Suite 952,5577 Perez Roads Apt. 741,2025-08-27 16:28:57.858883,2025-08-29 16:28:57.858883
173000173,1000083,2025-08-27 16:28:57.858883,Delivered,4562.36,12.94,Debit Card,8426 Robert Mountain Apt. 415,679 Susan Corners Apt. 448,2025-08-27 16:28:57.858883,2025-08-29 16:28:57.858883
174000174,1000083,2025-09-07 16:28:57.858883,Shipped,3197.87,5.56,PayPal,6351 Walker Creek,9274 Elizabeth Springs Suite 389,2025-09-07 16:28:57.858883,2025-09-08 16:28:57.858883
175000175,1000083,2025-09-07 16:28:57.858883,Shipped,1819.2,13.04,Debit Card,43291 Dalton Stream,891 Christopher Island Apt. 445,2025-09-07 16:28:57.858883,2025-09-09 16:28:57.858883
176000176,1000085,2025-08-19 16:28:57.858883,Delivered,5207.06,9.52,Credit Card,6528 Parks Shoal Apt. 564,58567 Janice Drives Apt. 370,2025-08-19 16:28:57.858883,2025-08-19 16:28:57.858883
177000177,1000085,2025-09-11 16:28:57.858883,Processing,4841.13,9.27,Debit Card,4841 Rodriguez Gateway,35165 Moore Points,2025-09-11 16:28:57.858883,2025-09-13 16:28:57.858883
178000178,1000085,2025-09-09 16:28:57.858883,Shipped,1054.44,18.83,PayPal,8689 Samantha Spur,5577 Maria Garden,2025-09-09 16:28:57.858883,2025-09-09 16:28:57.858883
179000179,1000086,2025-09-09 16:28:57.858883,Shipped,480.05,13.94,Debit Card,196 Le Branch Apt. 509,8735 John Port Apt. 257,2025-09-09 16:28:57.858883,2025-09-09 16:28:57.858883
180000180,1000086,2025-09-08 16:28:57.858883,Shipped,2523.21,17.7,Debit Card,2753 Bell Via,8801 Marshall Mountain Suite 717,2025-09-08 16:28:57.858883,2025-09-10 16:28:57.858883
181000181,1000086,2025-09-08 16:28:57.858883,Shipped,78.92,5.02,Debit Card,3818 Ryan Stream,1342 Serrano Street Suite 017,2025-09-08 16:28:57.858883,2025-09-10 16:28:57.858883
182000182,1000086,2025-09-08 16:28:57.858883,Shipped,2626.27,13.94,Debit Card,121 John Rapids Apt. 987,9272 Andrew Lodge,2025-09-08 16:28:57.858883,2025-09-09 16:28:57.858883
183000183,1000087,2025-09-05 16:28:57.858883,Delivered,633.88,5.26,Credit Card,05323 Barajas Forge,4853 Kevin Plaza,2025-09-05 16:28:57.858883,2025-09-06 16:28:57.858883
184000184,1000087,2025-09-10 16:28:57.858883,Processing,3446.97,7.13,Debit Card,5846 Smith Course,06223 Joseph Villages,2025-09-10 16:28:57.858883,2025-09-11 16:28:57.858883
185000185,1000087,2025-09-05 16:28:57.858883,Delivered,1425.05,10.5,PayPal,0995 Davis Island Suite 816,651 Haney Creek,2025-09-05 16:28:57.858883,2025-09-05 16:28:57.858883
186000186,1000087,2025-09-05 16:28:57.858883,Delivered,2202.5,16.14,Credit Card,87683 Anderson Pike Suite 130,504 Boyle Tunnel,2025-09-05 16:28:57.858883,2025-09-06 16:28:57.858883
187000187,1000088,2025-09-10 16:28:57.858883,Processing,1897.57,10.43,PayPal,4223 James Dam,2777 Green Road,2025-09-10 16:28:57.858883,2025-09-11 16:28:57.858883
188000188,1000088,2025-09-12 16:28:57.858883,Pending,649.95,7.5,Credit Card,69283 Obrien Cape,78379 Davis Wells,2025-09-12 16:28:57.858883,2025-09-13 16:28:57.858883
189000189,1000088,2025-08-25 16:28:57.858883,Delivered,1431.53,15.82,PayPal,462 Haley Stream Suite 151,7787 George Corner,2025-08-25 16:28:57.858883,2025-08-27 16:28:57.858883
190000190,1000089,2025-09-13 16:28:57.858883,Pending,303.22,11.19,PayPal,29137 Patrick Ports Apt. 731,747 Logan Causeway,2025-09-13 16:28:57.858883,2025-09-15 16:28:57.858883
191000191,1000090,2025-09-06 16:28:57.858883,Delivered,4058.95,19.18,Debit Card,9030 Jimenez Plain Apt. 760,07391 Martinez Crest Suite 069,2025-09-06 16:28:57.858883,2025-09-08 16:28:57.858883
192000192,1000090,2025-09-06 16:28:57.858883,Delivered,3848.41,5.11,Credit Card,35977 Courtney Loop,5635 Rachel Throughway,2025-09-06 16:28:57.858883,2025-09-06 16:28:57.858883
193000193,1000092,2025-09-10 16:28:57.858883,Processing,4718.97,5.25,Debit Card,216 James Turnpike,2896 Levi Rest,2025-09-10 16:28:57.858883,2025-09-12 16:28:57.858883
194000194,1000093,2025-08-30 16:28:57.858883,Delivered,3368.5,10.53,PayPal,6335 Jessica Mountains,33416 Bishop Crest Apt. 683,2025-08-30 16:28:57.858883,2025-09-01 16:28:57.858883
195000195,1000094,2025-08-23 16:28:57.858883,Delivered,1700.76,16.68,PayPal,96794 Spencer Course Suite 653,977 Angela Camp,2025-08-23 16:28:57.858883,2025-08-24 16:28:57.858883
196000196,1000094,2025-08-31 16:28:57.858883,Delivered,2116.87,17.65,Credit Card,6364 Ortega Trace,017 David Gardens,2025-08-31 16:28:57.858883,2025-08-31 16:28:57.858883
197000197,1000094,2025-08-18 16:28:57.858883,Delivered,2619.05,17.15,Credit Card,687 Melinda Road Apt. 868,1666 Robbins Forge,2025-08-18 16:28:57.858883,2025-08-18 16:28:57.858883
198000198,1000094,2025-08-27 16:28:57.858883,Delivered,1666.51,5.89,Credit Card,584 Hernandez Burgs,4452 Madison Forks,2025-08-27 16:28:57.858883,2025-08-27 16:28:57.858883
199000199,1000095,2025-09-13 16:28:57.858883,Pending,4062.4,17.09,Credit Card,6116 Beltran Tunnel,5419 Simmons Pass,2025-09-13 16:28:57.858883,2025-09-14 16:28:57.858883
200000200,1000095,2025-09-01 16:28:57.858883,Delivered,4266.4,9.14,Credit Card,101 Morales Lights,8033 Brandt Fort,2025-09-01 16:28:57.858883,2025-09-03 16:28:57.858883
201000201,1000095,2025-09-13 16:28:57.858883,Pending,4414.3,12.75,Credit Card,6258 Vaughn Shores Suite 942,2975 Edward Forks,2025-09-13 16:28:57.858883,2025-09-13 16:28:57.858883
202000202,1000096,2025-08-26 16:28:57.858883,Delivered,1167.6,5.46,Credit Card,50500 John Groves Suite 134,3661 Veronica Village Apt. 400,2025-08-26 16:28:57.858883,2025-08-27 16:28:57.858883
203000203,1000096,2025-08-22 16:28:57.858883,Delivered,2908.12,5.91,Credit Card,9569 April Lane Suite 879,140 Ray Hollow,2025-08-22 16:28:57.858883,2025-08-23 16:28:57.858883
204000204,1000097,2025-09-08 16:28:57.858883,Shipped,2401.49,6.52,Credit Card,14952 Powell Highway Suite 278,4996 Young Shore,2025-09-08 16:28:57.858883,2025-09-09 16:28:57.858883
205000205,1000098,2025-09-11 16:28:57.858883,Processing,6057.91,19.53,PayPal,939 Robert Roads,57903 Micheal Courts,2025-09-11 16:28:57.858883,2025-09-11 16:28:57.858883
206000206,1000098,2025-09-06 16:28:57.858883,Delivered,954.7,11.01,Credit Card,389 Fuentes Rapids,01749 Hughes Street,2025-09-06 16:28:57.858883,2025-09-06 16:28:57.858883
207000207,1000099,2025-09-13 16:28:57.858883,Pending,5073.95,13.48,PayPal,28067 Ashley Circle,99814 Fitzpatrick Plains,2025-09-13 16:28:57.858883,2025-09-14 16:28:57.858883
208000208,1000100,2025-09-09 16:28:57.858883,Shipped,1261.35,15.55,PayPal,288 Guerrero Springs Apt. 055,216 Proctor Drives Suite 281,2025-09-09 16:28:57.858883,2025-09-09 16:28:57.858883
209000209,1000101,2025-09-07 16:28:57.858883,Shipped,977.12,6.81,Credit Card,876 Parrish Grove,5631 Fischer Hills,2025-09-07 16:28:57.858883,2025-09-09 16:28:57.858883
210000210,1000101,2025-09-02 16:28:57.858883,Delivered,2744.72,18.08,Credit Card,699 Wagner Circle Suite 559,32193 Mark Radial Suite 115,2025-09-02 16:28:57.858883,2025-09-03 16:28:57.858883
211000211,1000101,2025-09-02 16:28:57.858883,Delivered,1954.51,8.81,PayPal,59264 Andrew Parkway Suite 554,53908 Taylor Curve Suite 038,2025-09-02 16:28:57.858883,2025-09-02 16:28:57.858883
212000212,1000102,2025-09-11 16:28:57.858883,Processing,2233.78,10.3,Debit Card,18138 Edward Rapids,377 Sean Prairie Apt. 233,2025-09-11 16:28:57.858883,2025-09-12 16:28:57.858883
213000213,1000102,2025-09-13 16:28:57.858883,Pending,3538.28,5.48,PayPal,916 Christopher Lodge,64640 Walls Ranch,2025-09-13 16:28:57.858883,2025-09-13 16:28:57.858883
214000214,1000102,2025-09-08 16:28:57.858883,Shipped,237.82,19.48,Debit Card,8629 Susan Mission Apt. 929,739 Janet Island,2025-09-08 16:28:57.858883,2025-09-08 16:28:57.858883
215000215,1000102,2025-09-08 16:28:57.858883,Shipped,494.06,6.02,Credit Card,77382 Christopher Loop,49976 Gregory Unions Apt. 628,2025-09-08 16:28:57.858883,2025-09-09 16:28:57.858883
216000216,1000103,2025-08-26 16:28:57.858883,Delivered,1787.13,12.28,Credit Card,0796 Christopher Glens Apt. 175,63232 Crystal Island,2025-08-26 16:28:57.858883,2025-08-28 16:28:57.858883
217000217,1000104,2025-09-06 16:28:57.858883,Delivered,5765.08,8.94,Debit Card,4915 Jackson Turnpike Apt. 097,8643 Hernandez Via Apt. 359,2025-09-06 16:28:57.858883,2025-09-08 16:28:57.858883
218000218,1000104,2025-09-06 16:28:57.858883,Delivered,1584.4,15.61,PayPal,543 Joseph Gateway,37409 Joseph Rapid Suite 695,2025-09-06 16:28:57.858883,2025-09-08 16:28:57.858883
219000219,1000105,2025-09-13 16:28:57.858883,Pending,1638.46,9.73,Debit Card,740 Ward Extensions Apt. 759,963 Cruz Underpass,2025-09-13 16:28:57.858883,2025-09-13 16:28:57.858883
220000220,1000106,2025-09-07 16:28:57.858883,Shipped,2310.94,16.77,Debit Card,5668 Cheryl Island,52588 Tammy Lake Apt. 214,2025-09-07 16:28:57.858883,2025-09-09 16:28:57.858883
221000221,1000106,2025-09-12 16:28:57.858883,Pending,3536.86,17.12,PayPal,52832 Baker Trail,86842 Reed Extensions,2025-09-12 16:28:57.858883,2025-09-13 16:28:57.858883
222000222,1000107,2025-09-13 16:28:57.858883,Pending,2744.54,14.09,Credit Card,823 Miller Meadow,910 Thompson Streets,2025-09-13 16:28:57.858883,2025-09-13 16:28:57.858883
223000223,1000108,2025-08-30 16:28:57.858883,Delivered,2894.24,13.85,PayPal,17846 Brandon Landing,685 Jennings Knoll Suite 401,2025-08-30 16:28:57.858883,2025-08-31 16:28:57.858883
224000224,1000109,2025-08-25 16:28:57.858883,Delivered,445.74,13.35,PayPal,36826 Barbara Turnpike,6243 Michael Square,2025-08-25 16:28:57.858883,2025-08-26 16:28:57.858883
225000225,1000109,2025-08-23 16:28:57.858883,Delivered,356.67,6.49,PayPal,35084 Stephanie Fort,84517 Jason Prairie Suite 708,2025-08-23 16:28:57.858883,2025-08-23 16:28:57.858883
226000226,1000109,2025-08-29 16:28:57.858883,Delivered,1217.55,12.2,Credit Card,832 Anderson Plains Suite 484,396 Richmond Forest,2025-08-29 16:28:57.858883,2025-08-29 16:28:57.858883
227000227,1000110,2025-09-08 16:28:57.858883,Shipped,5771.27,9.83,Debit Card,542 Emily Trace Apt. 530,16818 Johnson Manors,2025-09-08 16:28:57.858883,2025-09-10 16:28:57.858883
228000228,1000110,2025-09-08 16:28:57.858883,Shipped,4076.2,9.34,Credit Card,91585 Cummings Cove Apt. 288,122 Amy Common Suite 724,2025-09-08 16:28:57.858883,2025-09-08 16:28:57.858883
229000229,1000111,2025-09-06 16:28:57.858883,Delivered,766.08,17.34,PayPal,285 Zamora Underpass Suite 739,5829 Angela Highway,2025-09-06 16:28:57.858883,2025-09-08 16:28:57.858883
230000230,1000111,2025-09-09 16:28:57.858883,Shipped,2791.44,5.39,PayPal,978 Arnold Circles Suite 083,322 Mark Field,2025-09-09 16:28:57.858883,2025-09-11 16:28:57.858883
231000231,1000111,2025-09-06 16:28:57.858883,Delivered,1123.33,7.57,Credit Card,0624 Wallace Parkways,18045 Amy Unions,2025-09-06 16:28:57.858883,2025-09-06 16:28:57.858883
232000232,1000111,2025-09-06 16:28:57.858883,Delivered,757.12,14.98,Debit Card,573 Cunningham Radial Apt. 214,535 Zachary Inlet,2025-09-06 16:28:57.858883,2025-09-08 16:28:57.858883
233000233,1000112,2025-09-05 16:28:57.858883,Delivered,3926.44,6.43,Debit Card,594 Kristy Point,665 Laura Crossroad,2025-09-05 16:28:57.858883,2025-09-07 16:28:57.858883
234000234,1000112,2025-08-26 16:28:57.858883,Delivered,3236.01,12.69,PayPal,29196 Julian Club,365 Michael Island,2025-08-26 16:28:57.858883,2025-08-26 16:28:57.858883
235000235,1000113,2025-08-21 16:28:57.858883,Delivered,298.12,6.68,Credit Card,922 Steele Garden,122 Monique Inlet Suite 854,2025-08-21 16:28:57.858883,2025-08-23 16:28:57.858883
236000236,1000113,2025-08-21 16:28:57.858883,Delivered,2417.38,13.06,PayPal,757 Kristine Village,9099 Burch Walks Apt. 112,2025-08-21 16:28:57.858883,2025-08-23 16:28:57.858883
237000237,1000113,2025-08-28 16:28:57.858883,Delivered,1623.36,5.46,PayPal,70468 Eric Burgs,0063 Goodman Rest Suite 185,2025-08-28 16:28:57.858883,2025-08-29 16:28:57.858883
238000238,1000114,2025-09-05 16:28:57.858883,Delivered,2093.0,13.03,PayPal,448 Ortiz Hill Suite 679,4651 Jacob Spur Suite 128,2025-09-05 16:28:57.858883,2025-09-07 16:28:57.858883
239000239,1000114,2025-09-05 16:28:57.858883,Delivered,2370.7,16.06,Debit Card,0853 Brandon Grove,894 Love Mountain Suite 403,2025-09-05 16:28:57.858883,2025-09-06 16:28:57.858883
240000240,1000115,2025-08-30 16:28:57.858883,Delivered,3253.62,18.99,Credit Card,61779 John Roads,3380 Cynthia Hollow,2025-08-30 16:28:57.858883,2025-08-31 16:28:57.858883
241000241,1000116,2025-08-27 16:28:57.858883,Delivered,2520.92,5.7,Debit Card,4257 Brewer Shoals Suite 635,155 Johnson Heights,2025-08-27 16:28:57.858883,2025-08-27 16:28:57.858883
242000242,1000116,2025-08-24 16:28:57.858883,Delivered,3070.0,17.64,Credit Card,9881 Carter Ford Suite 112,28256 David Dam Apt. 819,2025-08-24 16:28:57.858883,2025-08-25 16:28:57.858883
243000243,1000117,2025-09-13 16:28:57.858883,Pending,6456.1,11.05,Debit Card,26372 Monique Rapid,422 Ryan Fall,2025-09-13 16:28:57.858883,2025-09-15 16:28:57.858883
244000244,1000117,2025-09-13 16:28:57.858883,Pending,371.56,16.87,Debit Card,745 Miller Manors,60955 Harris Harbors,2025-09-13 16:28:57.858883,2025-09-14 16:28:57.858883
245000245,1000117,2025-09-13 16:28:57.858883,Pending,6878.95,18.56,Debit Card,022 White Orchard,147 Cuevas Road Apt. 276,2025-09-13 16:28:57.858883,2025-09-14 16:28:57.858883
246000246,1000117,2025-09-13 16:28:57.858883,Pending,3112.7,14.53,PayPal,3483 Donald Centers,68979 Williams Estate Suite 096,2025-09-13 16:28:57.858883,2025-09-13 16:28:57.858883
247000247,1000120,2025-09-01 16:28:57.858883,Delivered,2556.31,6.77,Credit Card,4672 Butler Port Apt. 304,45569 Campbell Valley,2025-09-01 16:28:57.858883,2025-09-02 16:28:57.858883
248000248,1000120,2025-09-01 16:28:57.858883,Delivered,2042.37,5.66,Credit Card,91332 Eduardo Shoals Apt. 041,21076 Lopez Drive,2025-09-01 16:28:57.858883,2025-09-02 16:28:57.858883
249000249,1000120,2025-09-04 16:28:57.858883,Delivered,5417.12,15.11,PayPal,198 Christian Pine,10594 Frank Greens Suite 875,2025-09-04 16:28:57.858883,2025-09-05 16:28:57.858883
250000250,1000120,2025-09-10 16:28:57.858883,Processing,5375.69,16.69,Debit Card,524 Eddie Manors,1734 Jenkins Forest,2025-09-10 16:28:57.858883,2025-09-11 16:28:57.858883
251000251,1000121,2025-09-08 16:28:57.858883,Shipped,6026.46,9.39,Debit Card,3958 Gerald Ridge,0120 Marco Causeway,2025-09-08 16:28:57.858883,2025-09-09 16:28:57.858883
252000252,1000122,2025-09-01 16:28:57.858883,Delivered,4115.16,13.2,PayPal,344 Johnson Plains,91989 Alexander Summit Apt. 614,2025-09-01 16:28:57.858883,2025-09-01 16:28:57.858883
