CUSTOMER_ID,EMAIL,FIRST_NAME,LAST_NAME,AGE,GENDER,ANNUAL_INCOME,MARITAL_STATUS,EDUCATION,LOCATION_TYPE,CITY,STATE,COUNTRY,SIGNUP_DATE,LAST_LOGIN,PREFERRED_CHANNEL,IS_ACTIVE,DATA_SOURCE,BATCH_ID,LOADED_AT
100,patty93@example.com,Nancy,Moreno,45,Other,30710,Divorced,Bachelor,Suburban,Stephensville,South Dakota,USA,2024-03-01 00:00:00.000,2024-03-25T00:00:00.000,Mobile App,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
101,hutchinsonlinda@example.com,Brittany,King,50,F,81823,Widowed,PhD,Urban,Lake Katie,Georgia,USA,2024-07-23 00:00:00.000,2024-08-04T00:00:00.000,Mobile App,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
102,caldwellkatherine@example.org,Linda,Reid,61,F,96614,Single,Bachelor,Rural,Owenston,Missouri,USA,2024-04-10 00:00:00.000,2024-04-13T00:00:00.000,Web,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
103,yatessonya@example.net,Shawn,Brown,24,M,36865,Single,Bachelor,Rural,Katiehaven,Wyoming,USA,2023-01-11 00:00:00.000,2023-02-03T00:00:00.000,Mobile App,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
104,bcooper@example.com,Kenneth,Sharp,52,M,80413,Divorced,PhD,Urban,Cainmouth,North Carolina,USA,2023-04-01 00:00:00.000,2023-04-30T00:00:00.000,Email,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
105,jessicajones@example.org,Vanessa,Robinson,52,M,180581,Single,High School,Suburban,Denisehaven,New Jersey,USA,2023-09-23 00:00:00.000,2023-09-25T00:00:00.000,Mobile App,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
106,samanthaobrien@example.net,Lisa,Salas,53,F,99066,Divorced,Some College,Urban,New Karen,Arkansas,USA,2024-09-19 00:00:00.000,2024-10-07T00:00:00.000,Mobile App,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
107,selenasmith@example.net,Patrick,Li,59,M,84541,Widowed,Master,Rural,South Cynthiatown,Indiana,USA,2023-11-23 00:00:00.000,2023-11-26T00:00:00.000,Email,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
108,frances27@example.org,Jamie,David,40,F,87769,Widowed,Bachelor,Suburban,Richardton,Florida,USA,2024-08-14 00:00:00.000,2024-09-07T00:00:00.000,Email,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
109,lcain@example.net,Eric,Small,33,F,57895,Divorced,High School,Suburban,Lopezport,New Mexico,USA,2023-04-05 00:00:00.000,2023-04-22T00:00:00.000,Web,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
110,bradychad@example.org,Tina,Davis,37,Other,67456,Single,High School,Suburban,South Jeffreytown,Arkansas,USA,2023-07-30 00:00:00.000,2023-07-31T00:00:00.000,Web,False,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
111,iray@example.net,Derek,Reid,79,F,15000,Widowed,Some College,Suburban,East Joeside,Kansas,USA,2023-08-10 00:00:00.000,2023-08-13T00:00:00.000,Mobile App,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
112,csmith@example.org,Kimberly,Ray,55,Other,16618,Divorced,Bachelor,Rural,Jenniferhaven,Idaho,USA,2024-08-27 00:00:00.000,2024-09-10T00:00:00.000,Email,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
113,baileyhailey@example.net,Danielle,Jones,37,M,97668,Married,Some College,Suburban,South Amyville,South Carolina,USA,2024-05-31 00:00:00.000,2024-06-12T00:00:00.000,Mobile App,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
114,pdawson@example.net,Brett,Watson,45,M,32667,Widowed,Some College,Urban,Gilberttown,Wisconsin,USA,2024-06-09 00:00:00.000,2024-06-17T00:00:00.000,Mobile App,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
115,leenathaniel@example.net,Elizabeth,Sanders,34,Other,85387,Single,Some College,Suburban,New Shaunchester,Kentucky,USA,2023-11-11 00:00:00.000,2023-12-09T00:00:00.000,Web,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
116,tburton@example.org,Joseph,Henry,34,M,71493,Widowed,Some College,Suburban,Prattport,Arkansas,USA,2023-09-04 00:00:00.000,2023-09-04T00:00:00.000,Mobile App,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
117,joycestevens@example.org,Joshua,Gonzalez,45,F,45451,Divorced,High School,Rural,Steventown,North Dakota,USA,2024-04-08 00:00:00.000,2024-04-10T00:00:00.000,Mobile App,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
118,bpacheco@example.org,Kevin,Crawford,77,F,84017,Widowed,PhD,Suburban,Cliffordburgh,South Carolina,USA,2023-06-04 00:00:00.000,2023-06-05T00:00:00.000,Mobile App,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
119,sgarcia@example.com,Noah,Coleman,18,M,70593,Widowed,Master,Urban,Wallshire,Colorado,USA,2023-04-11 00:00:00.000,2023-04-20T00:00:00.000,Web,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
120,hnunez@example.org,Darrell,Holmes,35,F,90573,Widowed,PhD,Suburban,Sharpberg,Utah,USA,2024-08-31 00:00:00.000,2024-09-03T00:00:00.000,Email,False,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
121,jkeith@example.org,Michelle,Foster,33,M,61557,Married,High School,Urban,Bryanttown,South Carolina,USA,2023-09-12 00:00:00.000,2023-10-10T00:00:00.000,Web,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
122,breanna82@example.net,Stephanie,Lawrence,52,M,90972,Single,Bachelor,Urban,Debraview,Virginia,USA,2023-09-02 00:00:00.000,2023-09-30T00:00:00.000,Email,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
123,williamdavis@example.org,William,Pitts,26,F,54964,Widowed,High School,Urban,Alexanderside,Nebraska,USA,2024-02-19 00:00:00.000,2024-03-13T00:00:00.000,Email,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
96,obarnes@example.net,Megan,Hopkins,38,F,90691,Widowed,High School,Suburban,Lake Aaron,Rhode Island,USA,2023-02-20 00:00:00.000,2023-03-05T00:00:00.000,Web,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
124,tsmith@example.com,Carlos,Dyer,37,M,45400,Married,Bachelor,Rural,Stephenfurt,Texas,USA,2023-07-30 00:00:00.000,2023-08-08T00:00:00.000,Email,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
126,davisthomas@example.com,Michael,Thompson,26,M,92535,Married,Bachelor,Rural,New Calebport,Arizona,USA,2024-12-05 00:00:00.000,2024-12-07T00:00:00.000,Web,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
249,qcarter@example.com,Alejandro,Sanchez,29,Other,59289,Widowed,Master,Suburban,Ruizberg,Florida,USA,2024-02-23 00:00:00.000,2024-03-18T00:00:00.000,Mobile App,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
141,wrightscott@example.net,Anthony,Sexton,46,Other,84863,Married,Bachelor,Suburban,Wrightshire,New York,USA,2024-09-30 00:00:00.000,2024-10-09T00:00:00.000,Web,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
128,vdelgado@example.com,Danielle,Davila,22,M,50472,Married,High School,Rural,Joshuaberg,California,USA,2023-09-28 00:00:00.000,2023-10-09T00:00:00.000,Mobile App,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
129,lporter@example.com,Debra,Cherry,64,M,43769,Widowed,High School,Urban,Port Brittany,Wyoming,USA,2024-05-15 00:00:00.000,2024-06-10T00:00:00.000,Web,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
130,johnskinner@example.com,Gerald,Sosa,51,M,88239,Married,Some College,Urban,Richardsonbury,Indiana,USA,2023-10-25 00:00:00.000,2023-10-28T00:00:00.000,Mobile App,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
131,mackchristian@example.org,Adrian,Gay,31,F,63214,Widowed,Bachelor,Rural,New Lauren,New Hampshire,USA,2023-12-10 00:00:00.000,2023-12-18T00:00:00.000,Email,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
132,mathew12@example.net,Jesus,Brown,18,F,34268,Single,Bachelor,Suburban,Kaylaburgh,Wisconsin,USA,2024-01-09 00:00:00.000,2024-01-31T00:00:00.000,Mobile App,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
133,rsmith@example.org,Micheal,Walker,41,Other,27566,Widowed,High School,Suburban,North Robertofurt,Michigan,USA,2024-11-10 00:00:00.000,2024-12-01T00:00:00.000,Email,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
134,dgarcia@example.com,Mary,Leon,69,M,22095,Widowed,Some College,Rural,Stephenville,Pennsylvania,USA,2023-01-22 00:00:00.000,2023-01-26T00:00:00.000,Mobile App,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
135,kathymejia@example.org,Julia,Ellis,38,Other,68922,Widowed,Bachelor,Urban,Jasmineside,Maine,USA,2023-09-08 00:00:00.000,2023-10-01T00:00:00.000,Web,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
136,brittany90@example.net,Benjamin,Andrews,66,Other,21924,Single,Bachelor,Rural,Port Kara,Delaware,USA,2024-01-22 00:00:00.000,2024-02-12T00:00:00.000,Email,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
137,ucarrillo@example.net,Sarah,Smith,62,Other,65306,Married,Bachelor,Rural,Fisherview,Utah,USA,2024-04-05 00:00:00.000,2024-04-16T00:00:00.000,Mobile App,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
138,hernandezjessica@example.net,Allison,Carson,30,F,78863,Divorced,Some College,Urban,West Laurenview,Hawaii,USA,2024-03-03 00:00:00.000,2024-03-21T00:00:00.000,Email,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
139,patrick46@example.net,Jeffery,Villa,47,M,46993,Widowed,Master,Rural,Kennedyton,Maryland,USA,2024-09-19 00:00:00.000,2024-10-19T00:00:00.000,Mobile App,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
140,rodgersamy@example.com,William,Miller,46,F,53440,Married,Master,Rural,Schaefermouth,Washington,USA,2023-01-09 00:00:00.000,2023-01-13T00:00:00.000,Email,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
142,james44@example.com,Martin,Stevens,68,F,27865,Single,Some College,Suburban,West Jamie,Oregon,USA,2023-01-16 00:00:00.000,2023-02-11T00:00:00.000,Email,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
204,staceyross@example.net,Darius,Hernandez,28,Other,60728,Widowed,Master,Rural,Elizabethstad,Florida,USA,2023-05-13 00:00:00.000,2023-05-16T00:00:00.000,Email,False,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
143,nancy84@example.com,Anne,Waller,76,F,15000,Single,Master,Suburban,Port Jasonton,Louisiana,USA,2024-05-15 00:00:00.000,2024-06-05T00:00:00.000,Web,False,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
144,julia40@example.org,Nicole,Alvarez,42,F,82649,Divorced,PhD,Rural,Dukeside,Oklahoma,USA,2023-05-22 00:00:00.000,2023-06-21T00:00:00.000,Email,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
145,terrylopez@example.com,Joshua,Reyes,49,Other,46319,Divorced,Some College,Rural,Schultzmouth,Tennessee,USA,2023-03-30 00:00:00.000,2023-04-05T00:00:00.000,Mobile App,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
146,delacruzann@example.com,Daniel,Hess,41,F,50209,Married,High School,Suburban,Michaelberg,Wyoming,USA,2023-03-24 00:00:00.000,2023-04-22T00:00:00.000,Mobile App,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
147,andrewsfrances@example.com,Joseph,Barber,36,Other,90488,Widowed,Master,Suburban,Josephfurt,Massachusetts,USA,2024-11-25 00:00:00.000,2024-12-25T00:00:00.000,Web,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
148,vparker@example.com,Ricky,Evans,50,Other,44212,Divorced,Some College,Rural,Deannaborough,Missouri,USA,2023-11-06 00:00:00.000,2023-11-19T00:00:00.000,Email,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
149,john26@example.com,Bradley,Riggs,58,M,74218,Married,Bachelor,Urban,Lake Samuel,Hawaii,USA,2024-08-15 00:00:00.000,2024-08-28T00:00:00.000,Email,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
150,aaronvargas@example.org,Jessica,Williams,57,M,83888,Divorced,PhD,Rural,Brandytown,Delaware,USA,2023-11-09 00:00:00.000,2023-11-23T00:00:00.000,Email,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
151,hjohnson@example.net,Kelsey,Kennedy,32,M,48194,Married,PhD,Suburban,Port Latashaland,New York,USA,2024-03-23 00:00:00.000,2024-04-14T00:00:00.000,Mobile App,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
152,tiffany79@example.org,Bryan,Pruitt,56,Other,83311,Divorced,Master,Suburban,Kimstad,South Dakota,USA,2024-12-02 00:00:00.000,2024-12-15T00:00:00.000,Mobile App,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
153,jamie91@example.net,Craig,Brooks,44,F,68519,Single,PhD,Urban,Stephensonport,Massachusetts,USA,2024-02-25 00:00:00.000,2024-03-26T00:00:00.000,Mobile App,False,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
154,kelsey93@example.net,Danielle,Hood,64,Other,47252,Divorced,Some College,Rural,Jeanetteberg,New York,USA,2023-05-24 00:00:00.000,2023-06-09T00:00:00.000,Mobile App,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
156,lbaker@example.com,Dalton,Alexander,41,Other,97963,Widowed,High School,Urban,Antoniohaven,Hawaii,USA,2024-04-18 00:00:00.000,2024-04-19T00:00:00.000,Mobile App,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
155,gilbertjason@example.net,Chad,Curtis,53,Other,58934,Divorced,High School,Suburban,East Bethany,Utah,USA,2024-07-10 00:00:00.000,2024-07-14T00:00:00.000,Mobile App,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
157,hallaustin@example.org,Sabrina,Carrillo,57,M,89405,Divorced,PhD,Urban,Reeseburgh,Maryland,USA,2024-10-27 00:00:00.000,2024-11-22T00:00:00.000,Mobile App,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
186,fphillips@example.org,Jesse,Martinez,45,Other,79939,Married,High School,Suburban,West Ryanview,Massachusetts,USA,2024-01-01 00:00:00.000,2024-01-14T00:00:00.000,Email,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
158,uwilliams@example.com,Jennifer,Jones,64,F,65630,Single,High School,Rural,New Katie,Nebraska,USA,2024-12-08 00:00:00.000,2024-12-26T00:00:00.000,Email,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
159,curtisdavid@example.net,Deborah,Graham,55,Other,55691,Married,PhD,Urban,Port Deborah,Utah,USA,2023-02-24 00:00:00.000,2023-03-13T00:00:00.000,Email,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
160,warddawn@example.org,Heather,Hughes,49,M,61095,Married,Bachelor,Rural,New Kimberly,Oklahoma,USA,2023-05-20 00:00:00.000,2023-05-29T00:00:00.000,Email,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
161,wolfejames@example.net,Ana,Huffman,46,F,82854,Married,High School,Urban,South Gerald,West Virginia,USA,2023-01-07 00:00:00.000,2023-01-07T00:00:00.000,Web,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
162,ycooke@example.net,Jason,Gomez,32,Other,127771,Single,Some College,Urban,Port Ryan,Rhode Island,USA,2023-05-04 00:00:00.000,2023-05-07T00:00:00.000,Mobile App,False,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
163,nreyes@example.org,Ryan,Beard,29,F,28574,Widowed,High School,Urban,Amandabury,South Carolina,USA,2024-06-01 00:00:00.000,2024-06-10T00:00:00.000,Mobile App,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
164,robersonpaul@example.org,Jared,Villegas,62,M,88749,Divorced,PhD,Rural,Garyberg,Utah,USA,2023-07-08 00:00:00.000,2023-07-22T00:00:00.000,Email,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
165,patriciabarnes@example.com,Melinda,Gillespie,54,M,83850,Single,Some College,Urban,Jonathanborough,Mississippi,USA,2024-03-18 00:00:00.000,2024-04-13T00:00:00.000,Email,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
166,robertsonjennifer@example.org,Richard,Luna,44,Other,38082,Married,Master,Suburban,North Christopherhaven,Nebraska,USA,2023-06-24 00:00:00.000,2023-07-03T00:00:00.000,Mobile App,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
167,hjones@example.net,Christina,Hubbard,46,F,44685,Divorced,Bachelor,Suburban,Michelleberg,Idaho,USA,2024-08-25 00:00:00.000,2024-09-06T00:00:00.000,Email,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
168,zhall@example.org,Mariah,Sanders,59,F,60588,Widowed,Some College,Urban,East Robert,Louisiana,USA,2024-04-20 00:00:00.000,2024-04-29T00:00:00.000,Mobile App,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
169,smithdawn@example.org,Leslie,Holloway,32,M,55358,Divorced,High School,Rural,Lake Michael,Nevada,USA,2024-02-03 00:00:00.000,2024-02-23T00:00:00.000,Email,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
170,cameron28@example.net,Sergio,Valentine,51,F,48088,Married,Master,Rural,Karenshire,Tennessee,USA,2023-02-13 00:00:00.000,2023-02-27T00:00:00.000,Mobile App,False,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
171,gonzalesjanet@example.org,Lori,Haney,32,F,72310,Married,Bachelor,Rural,West Shelbyfort,Washington,USA,2023-06-12 00:00:00.000,2023-06-28T00:00:00.000,Mobile App,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
172,amywhite@example.com,Darren,Ruiz,48,Other,49791,Married,Bachelor,Rural,West Tiffany,Michigan,USA,2023-06-28 00:00:00.000,2023-07-21T00:00:00.000,Email,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
173,albert26@example.com,Kimberly,Henry,37,F,71961,Divorced,Master,Urban,Kimberlyberg,West Virginia,USA,2023-05-24 00:00:00.000,2023-06-22T00:00:00.000,Email,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
174,mherrera@example.org,Christopher,Santos,23,Other,22776,Married,PhD,Rural,Melissafurt,South Carolina,USA,2024-04-28 00:00:00.000,2024-05-27T00:00:00.000,Email,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
175,flowersjulie@example.net,Sophia,Conley,34,F,58596,Married,Bachelor,Rural,Johnsonchester,New Hampshire,USA,2024-06-22 00:00:00.000,2024-07-22T00:00:00.000,Email,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
176,randydennis@example.com,Derrick,Herrera,49,F,109260,Single,High School,Urban,Port James,New York,USA,2024-09-24 00:00:00.000,2024-10-21T00:00:00.000,Email,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
177,jamiemurphy@example.org,Elizabeth,Dunn,57,Other,60201,Single,Master,Rural,West Michaelburgh,Mississippi,USA,2023-04-09 00:00:00.000,2023-04-24T00:00:00.000,Mobile App,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
178,hmurphy@example.org,George,Hubbard,44,M,34924,Married,Master,Suburban,New Nathaniel,New Hampshire,USA,2023-08-31 00:00:00.000,2023-09-29T00:00:00.000,Web,False,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
179,watsonpenny@example.com,Reginald,Jacobson,44,M,56340,Single,High School,Suburban,Johnsonmouth,Pennsylvania,USA,2023-09-14 00:00:00.000,2023-10-08T00:00:00.000,Mobile App,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
180,tina55@example.org,Randy,Carroll,49,M,40183,Divorced,High School,Rural,North Victoria,New York,USA,2023-01-31 00:00:00.000,2023-02-14T00:00:00.000,Mobile App,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
181,hamptoncarrie@example.org,Kevin,Hopkins,52,Other,110982,Married,Some College,Suburban,Richport,North Carolina,USA,2024-10-14 00:00:00.000,2024-10-29T00:00:00.000,Mobile App,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
182,tammie67@example.net,Gregory,Martin,43,M,77051,Married,Master,Rural,New Jeffreyfort,Wisconsin,USA,2023-08-19 00:00:00.000,2023-09-13T00:00:00.000,Web,False,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
183,christopherriley@example.org,Joshua,Fowler,55,Other,52963,Single,Some College,Urban,Pageborough,North Carolina,USA,2023-01-25 00:00:00.000,2023-02-19T00:00:00.000,Web,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
184,alexandrawhite@example.net,Amy,Willis,48,F,65377,Single,Bachelor,Urban,Lake Rhondamouth,Kansas,USA,2024-01-04 00:00:00.000,2024-01-25T00:00:00.000,Email,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
185,kellylewis@example.net,Sergio,Marks,46,Other,41809,Widowed,Some College,Urban,Dylanfurt,Missouri,USA,2024-10-19 00:00:00.000,2024-11-06T00:00:00.000,Mobile App,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
187,james81@example.org,George,Leblanc,66,Other,93778,Single,Some College,Rural,West Alexandra,Connecticut,USA,2023-03-14 00:00:00.000,2023-03-23T00:00:00.000,Web,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
188,changjennifer@example.org,Shawna,Massey,77,M,41979,Divorced,High School,Urban,Beckershire,Connecticut,USA,2023-08-25 00:00:00.000,2023-09-20T00:00:00.000,Mobile App,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
189,tpacheco@example.org,Jacob,Anderson,58,F,70500,Divorced,High School,Urban,Jessicaside,North Carolina,USA,2023-09-15 00:00:00.000,2023-10-15T00:00:00.000,Mobile App,False,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
218,crystal21@example.net,Kristen,Porter,67,M,67222,Widowed,Master,Rural,Andrewston,Massachusetts,USA,2023-09-24 00:00:00.000,2023-10-23T00:00:00.000,Web,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
