ORDER_ID,CUSTOMER_ID,ORDER_DATE,STATUS,TOTAL_AMOUNT,SHIPPING_COST,PAYMENT_METHOD,SHIPPING_ADDRESS,BILLING_ADDRESS,CREATED_AT,UPDATED_AT,DATA_SOURCE,BATCH_ID,LOADED_AT
98,26,2024-01-09 00:00:00.000,Delivered,1190.8,7.8,Debit Card,354 Myers Terrace,62162 Powell Square Apt. 729,2024-01-09 00:00:00.000,2024-01-12 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
99,26,2023-08-09 00:00:00.000,Delivered,1236.49,18.71,PayPal,398 Adam Point,92642 Marissa Station Apt. 615,2023-08-09 00:00:00.000,2023-08-10 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
100,27,2024-11-15 00:00:00.000,Delivered,2846.05,7.58,PayPal,720 Wright Rapids,942 David Corners,2024-11-15 00:00:00.000,2024-11-19 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
101,27,2024-04-18 00:00:00.000,Delivered,1021.8,6.53,Debit Card,33808 Ashley Port Suite 424,630 Tony Neck Suite 231,2024-04-18 00:00:00.000,2024-04-23 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
102,28,2024-07-18 00:00:00.000,Delivered,3572.87,10.54,Debit Card,3364 Randall River Apt. 716,64244 Garcia Gardens,2024-07-18 00:00:00.000,2024-07-20 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
103,28,2024-07-13 00:00:00.000,Delivered,994.84,19.24,Credit Card,8218 Padilla Row Suite 737,536 Jones Walk,2024-07-13 00:00:00.000,2024-07-17 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
104,28,2024-05-07 00:00:00.000,Delivered,2934.35,16.34,Credit Card,9942 Caroline Ports,894 Wells Port Apt. 575,2024-05-07 00:00:00.000,2024-05-09 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
105,28,2023-10-14 00:00:00.000,Delivered,2735.18,18.17,Credit Card,8107 Cathy Summit,57914 Laurie Walk,2023-10-14 00:00:00.000,2023-10-17 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
106,28,2024-10-21 00:00:00.000,Delivered,2981.56,7.47,PayPal,24344 Richards Mews,28705 Monica Port Apt. 438,2024-10-21 00:00:00.000,2024-10-25 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
107,28,2024-02-10 00:00:00.000,Delivered,430.53,9.04,Credit Card,15588 Brown Oval Apt. 068,865 Christopher Parkway,2024-02-10 00:00:00.000,2024-02-12 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
108,28,2024-01-15 00:00:00.000,Delivered,151.43,10.92,PayPal,7073 Jackson Mews,6350 Lori Mount,2024-01-15 00:00:00.000,2024-01-17 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
109,28,2024-09-20 00:00:00.000,Delivered,1242.39,6.61,Credit Card,1809 Deborah Road Suite 720,982 Brenda Trafficway Suite 529,2024-09-20 00:00:00.000,2024-09-20 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
110,29,2024-07-05 00:00:00.000,Delivered,1552.87,15.93,PayPal,5727 Hall Ports Suite 523,246 Jones Ranch Suite 305,2024-07-05 00:00:00.000,2024-07-08 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
111,30,2024-11-24 00:00:00.000,Delivered,2696.86,6.46,Credit Card,0901 Parks Well,00829 Dylan Vista Apt. 370,2024-11-24 00:00:00.000,2024-11-24 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
112,30,2024-03-04 00:00:00.000,Delivered,2757.05,19.29,Credit Card,91385 Christopher Fort Suite 914,0644 Tammy Junctions,2024-03-04 00:00:00.000,2024-03-04 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
113,30,2024-06-02 00:00:00.000,Delivered,3235.81,7.66,Debit Card,0048 Tara Vista,012 Wright Meadows,2024-06-02 00:00:00.000,2024-06-02 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
114,30,2024-11-23 00:00:00.000,Delivered,1536.63,12.09,Credit Card,0839 Abbott Spurs Suite 974,799 Anderson Knoll Suite 402,2024-11-23 00:00:00.000,2024-11-26 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
89,24,2024-11-07 00:00:00.000,Delivered,2188.84,9.77,PayPal,14373 James Ports,18129 Megan Cape,2024-11-07 00:00:00.000,2024-11-12 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
59,14,2024-12-04 00:00:00.000,Delivered,3009.74,11.78,Debit Card,98078 Reyes Park Apt. 118,663 Harper Square,2024-12-04 00:00:00.000,2024-12-04 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
32,6,2024-05-09 00:00:00.000,Delivered,979.69,11.1,Debit Card,469 Joseph Square Apt. 891,1086 Sonia Divide,2024-05-09 00:00:00.000,2024-05-12 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
115,30,2023-06-12 00:00:00.000,Delivered,3432.71,9.08,Debit Card,242 Tran Corners,305 George Vista Apt. 335,2023-06-12 00:00:00.000,2023-06-14 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
117,30,2024-05-03 00:00:00.000,Delivered,2552.83,17.96,PayPal,341 Williams Isle Suite 370,8746 Schneider Dale Apt. 842,2024-05-03 00:00:00.000,2024-05-05 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
144,34,2024-09-29 00:00:00.000,Delivered,8829.56,7.97,Credit Card,254 Lopez Spring,4603 John Bridge,2024-09-29 00:00:00.000,2024-09-29 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
120,31,2024-03-12 00:00:00.000,Delivered,4702.11,15.99,PayPal,8751 Krause Curve,7976 Bryan Meadows Suite 675,2024-03-12 00:00:00.000,2024-03-13 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
121,32,2024-06-27 00:00:00.000,Delivered,1961.49,6.93,PayPal,732 Elizabeth Cove Apt. 166,4590 Shelton Skyway,2024-06-27 00:00:00.000,2024-06-29 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
122,32,2023-10-27 00:00:00.000,Delivered,279.21,7.04,Credit Card,2507 White View Apt. 316,1103 Nunez Ports,2023-10-27 00:00:00.000,2023-10-27 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
123,32,2024-01-01 00:00:00.000,Delivered,4115.18,17.02,Debit Card,065 Davidson Fort,09031 Morales Meadow Apt. 514,2024-01-01 00:00:00.000,2024-01-02 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
124,33,2024-05-04 00:00:00.000,Delivered,1373.77,19.38,PayPal,21638 Bailey Summit Apt. 960,459 Rachel Plain Suite 901,2024-05-04 00:00:00.000,2024-05-06 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
125,33,2024-05-03 00:00:00.000,Delivered,3556.03,8.13,Credit Card,1494 Leon Junction Apt. 853,06738 Spencer Radial,2024-05-03 00:00:00.000,2024-05-07 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
126,33,2024-06-07 00:00:00.000,Delivered,1192.64,14.5,Debit Card,0022 Ortiz Mountain,5061 Lawrence Knoll,2024-06-07 00:00:00.000,2024-06-12 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
127,33,2024-06-01 00:00:00.000,Delivered,1905.65,15.23,PayPal,816 Cabrera Mall Suite 354,9327 Elizabeth Unions,2024-06-01 00:00:00.000,2024-06-05 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
128,33,2024-08-28 00:00:00.000,Delivered,6382.3,14.25,PayPal,00095 Robert Skyway Suite 012,2404 Watkins Springs,2024-08-28 00:00:00.000,2024-08-29 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
129,33,2024-08-21 00:00:00.000,Delivered,4415.55,19.45,PayPal,2066 Williams Trail Apt. 572,047 Jennifer Drive Apt. 392,2024-08-21 00:00:00.000,2024-08-26 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
130,33,2024-11-03 00:00:00.000,Delivered,1339.4,11.62,Debit Card,7296 Thomas Parkways,03781 Robert Mills,2024-11-03 00:00:00.000,2024-11-06 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
131,33,2024-05-24 00:00:00.000,Delivered,1199.21,16.2,Debit Card,6986 Garcia Fields,107 Baker Route,2024-05-24 00:00:00.000,2024-05-29 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
132,33,2024-10-13 00:00:00.000,Delivered,612.64,7.52,PayPal,857 Hall Lodge Apt. 627,8423 Baker Estates,2024-10-13 00:00:00.000,2024-10-14 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
133,33,2024-12-15 00:00:00.000,Pending,4068.53,12.89,Credit Card,45264 Reed Turnpike,998 Logan Junction Apt. 275,2024-12-15 00:00:00.000,2024-12-20 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
134,33,2024-05-20 00:00:00.000,Delivered,569.88,7.86,Credit Card,93702 Richards Summit,84345 Stewart Stream,2024-05-20 00:00:00.000,2024-05-21 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
135,33,2024-09-18 00:00:00.000,Delivered,6162.06,7.15,Credit Card,22166 Joe Street,42479 Montgomery Creek Suite 654,2024-09-18 00:00:00.000,2024-09-18 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
136,33,2024-07-21 00:00:00.000,Delivered,4313.61,16.07,Credit Card,843 Savannah Fields Suite 376,485 Stephen Walk Apt. 936,2024-07-21 00:00:00.000,2024-07-22 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
137,33,2024-10-16 00:00:00.000,Delivered,1299.38,13.29,Debit Card,27826 Brown Causeway,065 Tyler Haven Apt. 291,2024-10-16 00:00:00.000,2024-10-17 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
138,33,2024-10-29 00:00:00.000,Delivered,8687.75,12.07,PayPal,4475 Stephens Manors Apt. 355,70237 Sandoval Station,2024-10-29 00:00:00.000,2024-11-01 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
139,33,2024-07-07 00:00:00.000,Delivered,3741.44,8.91,Debit Card,34658 Chris Vista,0131 Harris Drive Suite 491,2024-07-07 00:00:00.000,2024-07-09 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
140,33,2024-08-17 00:00:00.000,Delivered,1636.03,7.03,Credit Card,186 Samantha Roads Apt. 136,686 Miller Cove Apt. 185,2024-08-17 00:00:00.000,2024-08-19 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
141,34,2024-09-10 00:00:00.000,Delivered,7356.73,14.28,PayPal,5202 Wilson Row Apt. 506,95304 Sarah Row,2024-09-10 00:00:00.000,2024-09-15 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
142,34,2024-10-05 00:00:00.000,Delivered,1144.03,15.94,Debit Card,59881 Norris Points Suite 503,229 Williams Turnpike Suite 532,2024-10-05 00:00:00.000,2024-10-06 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
143,34,2024-11-25 00:00:00.000,Delivered,2023.74,19.41,Credit Card,25760 Lee Lodge,904 Katherine Fords,2024-11-25 00:00:00.000,2024-11-28 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
145,34,2024-10-27 00:00:00.000,Delivered,6491.66,7.73,PayPal,04156 Lewis Ridges,8606 Mary Corners Apt. 449,2024-10-27 00:00:00.000,2024-10-28 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
119,31,2024-03-10 00:00:00.000,Delivered,2862.42,19.75,Debit Card,932 Natasha Squares Apt. 468,56910 Rose Islands,2024-03-10 00:00:00.000,2024-03-15 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
146,34,2024-08-30 00:00:00.000,Delivered,4062.5,15.99,Debit Card,24725 Gilbert Manor,056 Mcdonald Street Apt. 480,2024-08-30 00:00:00.000,2024-09-01 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
174,38,2023-07-24 00:00:00.000,Delivered,4383.58,6.81,Credit Card,736 Barajas Stream Suite 043,56870 Frank Street,2023-07-24 00:00:00.000,2023-07-29 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
173,38,2023-09-11 00:00:00.000,Delivered,2827.62,6.74,Credit Card,886 Hale Ford,3649 Jonathan Estates Apt. 047,2023-09-11 00:00:00.000,2023-09-12 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
149,34,2024-12-01 00:00:00.000,Delivered,181.92,16.06,Credit Card,66322 Todd Park,032 Michelle Valleys,2024-12-01 00:00:00.000,2024-12-02 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
150,35,2024-12-09 00:00:00.000,Processing,2777.46,8.71,PayPal,552 Terry Islands,951 Morris Streets Apt. 381,2024-12-09 00:00:00.000,2024-12-11 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
151,35,2024-12-05 00:00:00.000,Delivered,4377.73,13.66,Debit Card,8572 Carter Highway Apt. 567,0901 Carpenter Rest,2024-12-05 00:00:00.000,2024-12-05 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
152,35,2024-12-02 00:00:00.000,Delivered,6274.71,18.4,Credit Card,81756 Clayton Orchard,3741 Colleen Parkway,2024-12-02 00:00:00.000,2024-12-06 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
153,36,2024-04-16 00:00:00.000,Delivered,3259.13,11.6,Debit Card,03809 Fernandez Way Suite 972,6215 Nathan Motorway Apt. 615,2024-04-16 00:00:00.000,2024-04-19 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
154,36,2024-10-13 00:00:00.000,Delivered,2125.45,18.66,Credit Card,562 Jason Forks,59848 Linda Street Apt. 922,2024-10-13 00:00:00.000,2024-10-16 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
155,36,2024-07-03 00:00:00.000,Delivered,4235.42,7.07,Credit Card,19377 Shannon Place,2021 Tina Plaza Suite 131,2024-07-03 00:00:00.000,2024-07-03 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
156,36,2024-03-08 00:00:00.000,Delivered,745.42,7.02,Debit Card,4990 Robert Spring,101 Davis Shoals Apt. 288,2024-03-08 00:00:00.000,2024-03-08 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
157,36,2024-10-24 00:00:00.000,Delivered,5756.84,7.83,PayPal,3523 Foster Rapids Suite 650,7108 Acosta Station,2024-10-24 00:00:00.000,2024-10-28 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
158,36,2024-10-01 00:00:00.000,Delivered,1611.89,12.59,PayPal,0677 Paul Underpass Suite 542,346 Joann Course Apt. 433,2024-10-01 00:00:00.000,2024-10-06 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
159,36,2024-05-04 00:00:00.000,Delivered,1542.76,15.4,Debit Card,7072 Williams Points,3785 James Via,2024-05-04 00:00:00.000,2024-05-06 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
160,36,2024-10-07 00:00:00.000,Delivered,201.29,10.36,Debit Card,14594 Joseph Vista,16440 Ross Fall,2024-10-07 00:00:00.000,2024-10-11 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
161,36,2024-08-06 00:00:00.000,Delivered,662.16,18.86,Credit Card,043 Phillips Parks,9594 Jamie Creek Suite 472,2024-08-06 00:00:00.000,2024-08-06 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
162,36,2024-06-08 00:00:00.000,Delivered,192.05,19.67,PayPal,83483 April Rapids Apt. 799,396 Michelle Corners,2024-06-08 00:00:00.000,2024-06-13 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
163,36,2024-02-28 00:00:00.000,Delivered,3170.25,17.22,PayPal,54814 Payne Ridges,48550 Samantha Crest,2024-02-28 00:00:00.000,2024-02-28 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
164,36,2024-07-13 00:00:00.000,Delivered,5768.45,17.53,Credit Card,36945 Kara Track,3577 Colon Stravenue,2024-07-13 00:00:00.000,2024-07-13 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
165,37,2024-12-09 00:00:00.000,Pending,160.86,14.64,Debit Card,41259 Martin Squares Apt. 652,448 Fernandez Hollow,2024-12-09 00:00:00.000,2024-12-13 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
166,37,2024-12-07 00:00:00.000,Delivered,1087.89,10.22,PayPal,972 Wesley Hollow,132 Dawn Pines Suite 715,2024-12-07 00:00:00.000,2024-12-09 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
167,37,2024-12-01 00:00:00.000,Delivered,1312.74,18.02,Credit Card,05353 Dana Prairie Suite 354,7929 Lori Loop Apt. 495,2024-12-01 00:00:00.000,2024-12-05 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
168,37,2024-12-12 00:00:00.000,Pending,659.14,18.67,PayPal,75133 Kara Shore,36939 Kristie Bridge Apt. 310,2024-12-12 00:00:00.000,2024-12-15 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
169,37,2024-10-26 00:00:00.000,Delivered,2355.21,8.16,PayPal,107 Wilson Course,9401 Jones Keys,2024-10-26 00:00:00.000,2024-10-26 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
170,37,2024-11-28 00:00:00.000,Delivered,2544.44,19.51,Credit Card,687 Evans Ramp,322 Torres Ridges,2024-11-28 00:00:00.000,2024-12-03 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
171,37,2024-10-30 00:00:00.000,Delivered,351.93,6.73,Debit Card,076 Tiffany Inlet,23566 Ford Club Suite 836,2024-10-30 00:00:00.000,2024-11-04 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
172,37,2024-11-19 00:00:00.000,Delivered,967.08,11.15,Credit Card,1734 Peterson Crest,1939 Pamela River,2024-11-19 00:00:00.000,2024-11-19 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
147,34,2024-10-04 00:00:00.000,Delivered,6018.89,13.3,Debit Card,47822 Amber Streets,6458 Vanessa Valleys,2024-10-04 00:00:00.000,2024-10-08 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
118,30,2024-04-06 00:00:00.000,Delivered,1468.79,17.94,PayPal,4747 Mcconnell Locks,57990 Stacey Mountains Apt. 775,2024-04-06 00:00:00.000,2024-04-10 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
176,38,2024-01-17 00:00:00.000,Delivered,4356.99,5.56,PayPal,209 Duane Mill,15274 Deborah Rapid Apt. 184,2024-01-17 00:00:00.000,2024-01-19 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
231,47,2024-05-10 00:00:00.000,Delivered,1555.75,6.25,Credit Card,62277 Hayden Mills,906 Farmer Courts Apt. 945,2024-05-10 00:00:00.000,2024-05-15 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
202,43,2024-02-25 00:00:00.000,Delivered,481.39,11.95,Credit Card,19761 Leah Inlet,15393 Holland Path,2024-02-25 00:00:00.000,2024-02-28 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
178,38,2024-04-15 00:00:00.000,Delivered,2907.52,16.65,Credit Card,34980 Laura Rest Apt. 576,671 Roberts Ways Suite 562,2024-04-15 00:00:00.000,2024-04-15 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
179,38,2024-03-29 00:00:00.000,Delivered,4549.85,5.34,Credit Card,079 Molly Manor,3643 Rivera Village,2024-03-29 00:00:00.000,2024-03-31 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
180,39,2023-12-28 00:00:00.000,Delivered,1861.6,13.65,Credit Card,520 Lee Street,362 Francis Course Suite 822,2023-12-28 00:00:00.000,2024-01-01 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
181,39,2024-05-18 00:00:00.000,Delivered,5350.23,10.63,Debit Card,83391 Myers Summit Suite 296,0155 Montgomery Lake Apt. 214,2024-05-18 00:00:00.000,2024-05-21 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
182,39,2024-01-26 00:00:00.000,Delivered,3169.92,17.16,Credit Card,2162 Harris Road Suite 466,783 Tabitha Parks,2024-01-26 00:00:00.000,2024-01-27 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
183,39,2024-11-29 00:00:00.000,Delivered,2233.2,13.53,Debit Card,707 Walsh Road,374 James Pike Apt. 401,2024-11-29 00:00:00.000,2024-12-03 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
184,39,2024-09-03 00:00:00.000,Delivered,1449.16,17.35,PayPal,2657 Ruiz Spurs,347 Lee Ranch,2024-09-03 00:00:00.000,2024-09-03 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
185,40,2023-09-13 00:00:00.000,Delivered,3412.96,9.13,Debit Card,442 Meyer Gardens,1479 Ramirez Circles,2023-09-13 00:00:00.000,2023-09-15 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
186,40,2024-05-21 00:00:00.000,Delivered,1298.58,9.6,Credit Card,080 Charles Isle Suite 648,32668 William Parks Suite 044,2024-05-21 00:00:00.000,2024-05-23 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
187,41,2024-09-19 00:00:00.000,Delivered,1399.05,18.32,Credit Card,4364 Christine Hills,2585 Brown Dale Suite 096,2024-09-19 00:00:00.000,2024-09-22 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
188,41,2024-09-16 00:00:00.000,Delivered,4650.74,11.34,Credit Card,10928 Sharp Stravenue Apt. 159,6380 Martinez Manors Apt. 663,2024-09-16 00:00:00.000,2024-09-20 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
189,41,2024-11-12 00:00:00.000,Delivered,61.53,9.17,Debit Card,72576 Harris Forks Apt. 286,16682 Jill Well Suite 826,2024-11-12 00:00:00.000,2024-11-16 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
190,41,2024-09-17 00:00:00.000,Delivered,4726.69,11.65,Debit Card,55338 Wolf Parks,8434 Charles Forges,2024-09-17 00:00:00.000,2024-09-17 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
191,41,2024-11-01 00:00:00.000,Delivered,1017.95,8.42,Debit Card,73806 Willie Grove,844 Reid Alley,2024-11-01 00:00:00.000,2024-11-06 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
192,41,2024-09-23 00:00:00.000,Delivered,5747.41,10.14,Credit Card,2621 Lisa Flats Apt. 545,03466 Quinn Hollow,2024-09-23 00:00:00.000,2024-09-24 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
193,41,2024-12-08 00:00:00.000,Delivered,1775.01,15.65,Credit Card,36698 Case Landing,59588 Nancy Estate,2024-12-08 00:00:00.000,2024-12-08 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
194,42,2023-06-26 00:00:00.000,Delivered,7687.27,14.24,PayPal,3997 Obrien Garden Suite 202,823 Davenport Unions,2023-06-26 00:00:00.000,2023-06-28 00:00:00.000,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
