customer_id,email,first_name,last_name,age,gender,annual_income,marital_status,education,location_type,city,state,country,signup_date,last_login,preferred_channel,is_active
730,adam37@example.com,Robert,Dominguez,64,M,85195,Single,Bachelor,Suburban,Port Jimmy,Alabama,USA,2024-11-27,2024-12-27,Web,True
731,christopherjohnson@example.net,Angela,Walker,42,Other,28271,Widowed,High School,Rural,Port Tara,Texas,USA,2024-01-02,2024-01-21,Mobile App,True
732,hobbskendra@example.org,Kathy,Boyd,41,M,39484,Divorced,Master,Rural,Callahanville,Pennsylvania,USA,2024-01-19,2024-02-06,Mobile App,True
733,david50@example.net,Terri,Taylor,36,M,82657,Widowed,High School,Suburban,North Patriciahaven,New Jersey,USA,2024-08-30,2024-09-09,Mobile App,False
734,michael63@example.com,Kenneth,Jones,70,F,76840,Single,Master,Rural,West Luisberg,Tennessee,USA,2024-04-29,2024-05-17,Email,True
735,turnerdaniel@example.net,Christopher,Beck,27,F,78338,Single,Master,Urban,New Jamieberg,Maryland,USA,2024-12-02,2025-01-01,Mobile App,True
736,benjamin04@example.com,Karina,Deleon,62,F,46706,Divorced,PhD,Urban,Markland,Illinois,USA,2023-03-30,2023-04-01,Web,True
737,lisa39@example.org,Matthew,Miller,42,M,65440,Widowed,Master,Rural,Christinaport,Indiana,USA,2024-10-08,2024-10-18,Web,True
738,mwaters@example.org,Heather,Smith,33,M,84448,Divorced,Bachelor,Rural,Kathrynfort,Oklahoma,USA,2024-04-25,2024-05-19,Email,True
739,lisamaldonado@example.com,Scott,Brown,43,Other,77585,Widowed,High School,Urban,Paulland,North Carolina,USA,2023-08-10,2023-08-31,Web,True
740,gshelton@example.net,Jeffrey,Graves,31,M,51876,Widowed,High School,Rural,Port Dianaport,Wyoming,USA,2024-11-22,2024-11-27,Mobile App,True
741,lmckinney@example.com,Madison,House,55,F,53815,Single,Bachelor,Rural,North Ginaview,Connecticut,USA,2024-08-01,2024-08-04,Email,True
742,kristin03@example.net,George,Kennedy,70,F,53010,Divorced,Some College,Urban,South Benjamin,South Carolina,USA,2023-06-28,2023-07-07,Email,True
743,debra16@example.net,Lori,Lewis,48,Other,92977,Married,High School,Urban,Hernandezborough,Louisiana,USA,2023-04-23,2023-05-08,Mobile App,True
744,julia27@example.com,Stephen,Madden,23,Other,15000,Married,Master,Urban,Chapmanberg,Delaware,USA,2024-02-01,2024-02-10,Web,True
745,brian17@example.org,Mark,Perkins,22,Other,102877,Widowed,Some College,Rural,West Kenneth,Mississippi,USA,2024-11-30,2024-12-14,Email,True
746,cterry@example.net,Timothy,Mckenzie,36,M,141745,Married,Some College,Urban,East Karenshire,Florida,USA,2023-04-29,2023-05-22,Email,True
747,oroberts@example.com,Cody,Galloway,36,F,70536,Divorced,Master,Urban,Thomasborough,Rhode Island,USA,2024-03-24,2024-04-15,Email,True
748,juanhunt@example.net,Rebecca,Stanton,68,Other,125182,Single,Master,Suburban,North Tonya,Michigan,USA,2024-01-13,2024-01-14,Mobile App,True
749,uwilliams@example.com,Steven,Fleming,75,M,101250,Single,High School,Suburban,Wrighthaven,Idaho,USA,2024-03-08,2024-04-05,Email,True
750,privas@example.com,Ashley,Carrillo,60,Other,82775,Married,Some College,Urban,Port Jessicafurt,Virginia,USA,2024-02-15,2024-02-15,Web,False
751,taylor71@example.net,Rebecca,Oliver,56,Other,48464,Married,Master,Rural,New Joshualand,Indiana,USA,2023-07-11,2023-07-28,Mobile App,True
752,susansanchez@example.net,Michelle,Mccall,32,M,64898,Married,PhD,Suburban,Roweville,Iowa,USA,2024-05-04,2024-05-07,Email,False
753,gsherman@example.org,Adam,Nelson,42,M,51403,Divorced,Some College,Rural,Hendricksbury,Minnesota,USA,2023-07-27,2023-08-18,Mobile App,False
754,randy83@example.net,Lisa,Fischer,55,Other,93659,Single,High School,Rural,New Joshua,New Mexico,USA,2023-03-03,2023-03-24,Mobile App,True
755,mmontes@example.org,Andrew,Spencer,46,F,109325,Married,Bachelor,Urban,Mcdonaldton,Maine,USA,2023-01-10,2023-02-06,Mobile App,True
756,michaelstevenson@example.org,Julie,Clark,27,Other,59190,Widowed,Master,Suburban,West Joshuaville,Florida,USA,2023-07-13,2023-07-19,Web,True
757,glovermegan@example.com,Theresa,Patterson,34,Other,15000,Single,Some College,Rural,Jonathonview,New York,USA,2024-07-20,2024-07-24,Email,True
758,kgoodwin@example.com,Rebecca,Hall,43,F,61347,Single,PhD,Urban,Lisachester,Arkansas,USA,2023-03-11,2023-03-18,Email,True
759,iwright@example.org,Keith,Baker,67,F,83924,Married,Bachelor,Suburban,Port Stephaniefurt,Massachusetts,USA,2024-10-02,2024-10-03,Mobile App,False
760,victoria93@example.org,Tammy,Long,29,F,120622,Single,Some College,Rural,Brittanybury,Pennsylvania,USA,2023-11-25,2023-12-18,Mobile App,True
761,campbellrenee@example.com,Kevin,Gonzalez,63,M,82462,Married,Master,Rural,Lake Grace,Connecticut,USA,2024-09-12,2024-10-12,Email,True
762,mlawson@example.com,Monica,Jordan,41,Other,36216,Married,Some College,Rural,Gilmoreburgh,Colorado,USA,2024-10-23,2024-11-08,Mobile App,True
763,robinsontheresa@example.org,David,Mitchell,39,F,97662,Single,Master,Urban,Mcclureton,Connecticut,USA,2023-03-18,2023-04-04,Web,True
764,lisareese@example.com,William,Pugh,73,Other,111297,Single,Bachelor,Suburban,Josephstad,Rhode Island,USA,2023-05-30,2023-06-11,Mobile App,True
765,opollard@example.org,Madeline,Fox,37,F,31411,Divorced,Bachelor,Suburban,Johnhaven,Georgia,USA,2023-12-16,2024-01-01,Mobile App,True
766,mary01@example.org,James,Montgomery,47,Other,15000,Married,Master,Suburban,Lake Elizabeth,Maryland,USA,2024-12-05,2024-12-07,Email,True
767,vanessasmith@example.net,Jessica,Sanchez,49,Other,60571,Single,Bachelor,Rural,Johnsonstad,Oklahoma,USA,2023-12-17,2023-12-25,Mobile App,True
768,underwoodheather@example.com,Jeremiah,Love,38,Other,17158,Married,Bachelor,Suburban,West Melanie,Virginia,USA,2024-08-31,2024-09-29,Web,True
769,james70@example.com,Carolyn,Young,52,F,49018,Married,Bachelor,Rural,Feliciatown,Colorado,USA,2023-12-23,2024-01-13,Mobile App,True
770,vincent30@example.org,Amanda,Stone,27,F,15000,Married,PhD,Urban,Romeromouth,Delaware,USA,2024-09-04,2024-09-29,Email,True
771,derekmitchell@example.com,Megan,Richard,44,Other,118167,Divorced,PhD,Rural,Heatherberg,Missouri,USA,2024-12-04,2024-12-14,Web,True
772,nnewman@example.net,Thomas,Johnson,69,Other,51287,Married,High School,Rural,West James,Nebraska,USA,2024-08-18,2024-09-10,Mobile App,True
773,julierodriguez@example.org,Teresa,Bowers,35,Other,79063,Divorced,Some College,Rural,South Peter,Maryland,USA,2023-07-30,2023-08-24,Mobile App,True
774,smay@example.com,Marcus,Maldonado,30,F,74053,Divorced,PhD,Suburban,Ericville,Rhode Island,USA,2024-02-06,2024-02-23,Mobile App,True
775,jennifersnow@example.com,Rebekah,Cox,56,M,101807,Divorced,High School,Suburban,Rhondatown,Minnesota,USA,2024-09-12,2024-10-08,Email,True
776,holderrhonda@example.net,Mark,Bautista,43,M,58889,Married,Bachelor,Suburban,Lake Raymondville,Louisiana,USA,2023-01-04,2023-01-18,Email,True
777,rileyandrew@example.net,Renee,Wagner,31,Other,40193,Widowed,Some College,Suburban,Port Gregorybury,Mississippi,USA,2023-10-11,2023-10-12,Mobile App,True
778,jessicabell@example.net,Stephen,Lewis,41,Other,76020,Single,Master,Suburban,Lake Cameronland,Alaska,USA,2024-05-16,2024-05-28,Mobile App,True
779,patriciatorres@example.org,Kimberly,Mcdonald,58,M,40904,Divorced,High School,Urban,Parsonsbury,Nevada,USA,2023-07-05,2023-08-01,Web,True
780,wwagner@example.org,Robert,Sanchez,67,Other,56866,Divorced,Some College,Urban,Port Lisa,Oregon,USA,2024-07-15,2024-08-13,Email,True
781,mark31@example.org,Shannon,Wright,44,M,42583,Single,High School,Urban,Dixonburgh,California,USA,2023-07-29,2023-08-08,Email,True
782,mark41@example.net,Justin,Lopez,18,F,91521,Married,Some College,Urban,East Leroy,Mississippi,USA,2023-10-19,2023-11-07,Email,True
783,ctaylor@example.net,Brian,Murphy,56,Other,56560,Divorced,Some College,Urban,Lauriestad,Illinois,USA,2023-10-01,2023-10-01,Email,True
784,bruce28@example.org,Andrew,Green,46,M,80478,Widowed,Some College,Rural,North Patricia,Colorado,USA,2023-08-14,2023-09-02,Web,True
785,randall35@example.net,Alicia,Rodriguez,21,Other,49128,Divorced,Master,Urban,Angelton,South Carolina,USA,2023-04-04,2023-04-07,Web,True
786,phamlucas@example.net,Christopher,Walls,56,M,27371,Widowed,PhD,Urban,West Crystal,Arkansas,USA,2023-08-15,2023-09-12,Web,True
787,kellykyle@example.net,Kathryn,Paul,49,M,24302,Single,Some College,Rural,Williamsfort,New Hampshire,USA,2023-10-14,2023-10-23,Mobile App,True
788,kevinknight@example.org,Katelyn,Haynes,51,F,63930,Widowed,Some College,Urban,New Lauraborough,Virginia,USA,2024-09-06,2024-09-09,Web,True
789,cwashington@example.net,Sandra,Lewis,20,F,99942,Married,Master,Rural,Laramouth,Nevada,USA,2024-03-30,2024-04-23,Mobile App,False
790,carneyjeremy@example.com,Donald,Murphy,33,M,40692,Widowed,Master,Rural,North Blakefurt,Delaware,USA,2023-10-06,2023-10-16,Mobile App,False
791,torresamanda@example.org,Daniel,Garner,48,Other,99459,Widowed,Master,Rural,North Laurachester,Hawaii,USA,2024-06-03,2024-06-09,Mobile App,True
792,garciajohn@example.net,Amber,Silva,29,Other,66850,Widowed,Some College,Suburban,Lake Michelle,Hawaii,USA,2023-03-21,2023-03-27,Web,True
793,tmontgomery@example.net,Brian,Walters,51,F,85793,Married,Bachelor,Urban,Port Audrey,Minnesota,USA,2024-02-19,2024-03-02,Email,True
794,smithamy@example.org,Jasmine,Davis,47,Other,53989,Married,High School,Suburban,Davisside,Nebraska,USA,2023-01-25,2023-02-16,Web,True
795,sarah19@example.com,Lawrence,Evans,32,F,67584,Widowed,High School,Suburban,Robertoville,Minnesota,USA,2023-12-20,2024-01-02,Email,True
796,lindacosta@example.net,Bridget,Patrick,28,M,15000,Widowed,Bachelor,Suburban,Susanview,Maine,USA,2024-03-10,2024-03-17,Mobile App,True
797,whitneylynch@example.net,Alyssa,Barton,51,F,92118,Married,Some College,Urban,Johnsonfurt,New Hampshire,USA,2023-09-24,2023-10-21,Email,True
798,kevinweeks@example.org,Heather,King,18,Other,34708,Married,High School,Suburban,East Linda,Indiana,USA,2024-09-05,2024-09-16,Web,True
799,davisanna@example.com,Melissa,Gordon,54,Other,126724,Married,High School,Rural,Lake Melissafurt,Missouri,USA,2023-04-03,2023-04-25,Email,False
800,marie14@example.net,Kathy,Wallace,45,Other,43159,Divorced,Master,Urban,Seanside,Texas,USA,2023-03-23,2023-04-01,Web,True
801,benjaminmarsh@example.com,Brian,Russo,42,M,106246,Married,Master,Suburban,Thompsonport,Utah,USA,2023-10-13,2023-10-18,Email,False
802,anna55@example.org,Connor,Smith,35,Other,41024,Single,PhD,Rural,Lisahaven,Missouri,USA,2023-04-05,2023-04-30,Email,True
803,wallangela@example.net,Justin,Williams,37,F,36400,Widowed,Some College,Urban,East Stephanieburgh,Missouri,USA,2024-07-15,2024-07-15,Web,True
804,lloydshelley@example.org,Susan,Melton,46,M,113740,Single,Bachelor,Urban,Lake Nicoleburgh,Colorado,USA,2023-03-20,2023-04-06,Web,True
805,jaymartinez@example.com,Jennifer,Payne,49,F,57429,Married,Some College,Rural,Manningborough,New York,USA,2024-07-20,2024-08-18,Web,True
806,yflores@example.com,Garrett,Reed,40,F,18104,Married,Bachelor,Rural,Lake Brendanside,Arizona,USA,2023-01-09,2023-02-04,Web,True
807,elainetownsend@example.com,Chad,Hart,58,F,62664,Married,Some College,Urban,East Kristine,Kansas,USA,2023-02-28,2023-03-15,Web,True
808,kelly49@example.org,Jonathon,Lewis,42,Other,160793,Divorced,PhD,Suburban,West Brianberg,Kentucky,USA,2023-09-05,2023-09-19,Web,True
809,curtisgutierrez@example.org,Laura,Mann,49,Other,42446,Married,Some College,Rural,West Ellenburgh,Arizona,USA,2023-04-23,2023-05-12,Web,False
810,stephen72@example.com,Stephen,Jackson,38,M,99453,Single,Bachelor,Suburban,Dianachester,Vermont,USA,2024-01-22,2024-02-07,Mobile App,True
811,donald50@example.org,James,Maxwell,46,Other,21851,Widowed,PhD,Suburban,East Derekfurt,Idaho,USA,2024-02-09,2024-03-10,Email,True
812,jacobeaton@example.org,Marissa,Farmer,58,Other,44955,Widowed,Bachelor,Rural,Williamview,Hawaii,USA,2023-12-29,2024-01-27,Mobile App,True
813,robertkennedy@example.com,Erik,Howard,73,M,97401,Single,Some College,Urban,East Troybury,Iowa,USA,2024-05-26,2024-06-14,Mobile App,True
814,timothy86@example.org,Ashley,Barnes,38,Other,103430,Widowed,Master,Suburban,Pamelaberg,Wisconsin,USA,2023-04-29,2023-05-08,Mobile App,False
815,ptorres@example.org,Terri,Miller,46,M,90583,Single,Some College,Suburban,New Sethland,Delaware,USA,2024-05-13,2024-06-06,Email,True
816,lisamorales@example.com,Adrian,Guerrero,52,Other,39609,Married,Bachelor,Suburban,Petersport,Alaska,USA,2024-04-05,2024-04-12,Web,False
817,davisjames@example.org,Drew,Sawyer,35,F,95898,Divorced,Master,Suburban,East Ryan,Michigan,USA,2023-08-21,2023-09-04,Email,True
818,greenwilliam@example.net,Christopher,Harris,39,F,52890,Married,Master,Urban,South Janice,California,USA,2023-07-29,2023-08-05,Web,True
819,burkelawrence@example.net,Kerry,Drake,30,F,77707,Divorced,High School,Suburban,Robertfort,Florida,USA,2023-04-14,2023-04-28,Mobile App,True
820,robersonmaria@example.net,Lindsay,Miller,75,M,32974,Divorced,Bachelor,Rural,South Kevin,Wisconsin,USA,2024-03-19,2024-04-05,Mobile App,False
821,timothywong@example.net,Samantha,Stone,45,M,107366,Divorced,Bachelor,Urban,Lake Brandon,Oklahoma,USA,2024-05-05,2024-05-14,Email,True
822,cellis@example.net,Joshua,Williams,43,M,78571,Divorced,High School,Urban,Port Brettchester,California,USA,2023-04-14,2023-04-30,Web,True
823,zdunlap@example.org,Nancy,Alvarado,29,M,77849,Widowed,Master,Suburban,Ianfort,Vermont,USA,2024-01-16,2024-02-10,Email,True
824,mcdonaldjohn@example.org,Mary,Davis,42,F,94571,Divorced,Bachelor,Urban,Port Lisa,Texas,USA,2024-09-28,2024-10-23,Email,True
825,reyesdanielle@example.org,Alicia,Krause,62,F,142686,Widowed,PhD,Urban,Youngview,New Jersey,USA,2024-03-24,2024-04-14,Email,True
826,bettyramirez@example.net,Keith,Cross,53,Other,74773,Single,Some College,Suburban,Michaelside,Utah,USA,2024-08-02,2024-08-12,Email,True
827,ymacdonald@example.com,Rachel,Graham,47,F,54405,Married,Some College,Urban,Williamsfurt,Idaho,USA,2024-10-12,2024-10-14,Email,True
828,lisalynch@example.org,Sharon,Black,50,M,56137,Single,High School,Suburban,West Michelle,Delaware,USA,2024-02-08,2024-02-08,Web,True
829,austin48@example.net,Michael,Pennington,47,M,104527,Widowed,Some College,Suburban,New Tracyview,Montana,USA,2024-08-05,2024-08-22,Email,True
830,james57@example.net,Mark,Hall,29,M,99196,Single,Some College,Urban,South Samuel,Louisiana,USA,2023-08-04,2023-08-12,Email,True
831,michaelvasquez@example.org,John,Cameron,64,M,61457,Widowed,Some College,Rural,Port Cynthia,New York,USA,2023-03-09,2023-03-24,Web,False
832,chavezlaura@example.net,Michele,Chen,18,F,46765,Divorced,Master,Suburban,East Brett,West Virginia,USA,2024-04-15,2024-05-03,Email,True
833,theresadawson@example.org,Peter,Shelton,64,Other,64313,Divorced,PhD,Urban,Martinezborough,Iowa,USA,2023-12-05,2023-12-26,Email,True
834,brendanbrown@example.org,Donald,White,30,Other,49856,Divorced,PhD,Urban,South Dorothyfurt,New York,USA,2024-08-26,2024-09-02,Web,True
835,janice62@example.com,Angela,Stanley,57,F,81402,Divorced,Master,Rural,Howardton,New Mexico,USA,2023-10-06,2023-10-18,Web,True
836,melissa23@example.com,Robert,Wilson,41,F,53995,Single,Some College,Rural,North Jennifer,New York,USA,2023-11-04,2023-11-11,Web,True
837,annette39@example.com,Megan,Moore,39,F,37327,Married,High School,Rural,Clarkberg,Oklahoma,USA,2023-09-12,2023-09-29,Email,True
838,markrodgers@example.com,Amanda,Taylor,69,F,55330,Divorced,Bachelor,Urban,West Christophermouth,Indiana,USA,2024-02-14,2024-02-21,Web,True
839,timothy70@example.com,William,Ballard,63,M,110639,Divorced,High School,Suburban,Martinezville,Oklahoma,USA,2024-11-09,2024-11-21,Mobile App,True
840,tammy64@example.org,Keith,Thompson,59,M,52051,Divorced,Bachelor,Urban,East Katiehaven,Arkansas,USA,2024-04-29,2024-05-08,Web,True
841,debradavis@example.com,Christopher,Berry,51,F,64274,Married,Master,Suburban,New Terri,Nebraska,USA,2024-05-18,2024-06-14,Web,True
842,alvaradogary@example.org,James,Briggs,31,M,74730,Divorced,Some College,Rural,East Stephen,Wyoming,USA,2024-09-17,2024-09-27,Email,True
843,jerryrose@example.net,Stephanie,Johnson,27,M,100630,Single,High School,Rural,South Thomas,Pennsylvania,USA,2023-03-26,2023-03-26,Web,True
844,samanthaaguirre@example.com,Tony,Bennett,38,M,71034,Married,High School,Urban,New Vanessachester,Minnesota,USA,2024-05-19,2024-06-03,Web,False
845,kmeadows@example.com,Suzanne,Peterson,49,F,57232,Divorced,PhD,Urban,Marytown,Alabama,USA,2023-10-26,2023-10-27,Web,True
846,kellyalexander@example.org,Wendy,Parker,53,M,50752,Single,PhD,Urban,Port Matthew,Utah,USA,2023-12-05,2023-12-06,Email,False
847,jacksonjames@example.org,Leslie,Melendez,58,M,24620,Widowed,Master,Urban,Jacksonmouth,California,USA,2023-07-16,2023-07-24,Email,True
848,xjohnson@example.org,Danny,Woods,46,M,123167,Divorced,Some College,Urban,North Crystal,Vermont,USA,2024-06-22,2024-07-06,Email,True
849,smithscott@example.com,Debra,Vargas,29,Other,44667,Single,Master,Rural,West Miranda,Alaska,USA,2023-06-11,2023-06-18,Email,True
850,housejohn@example.com,Bobby,Carter,52,F,70387,Married,Master,Suburban,Port Kelsey,North Dakota,USA,2024-02-07,2024-02-18,Email,True
851,leemadison@example.net,Carla,Anderson,50,Other,79675,Widowed,Master,Urban,North Michellebury,Minnesota,USA,2024-10-31,2024-11-25,Mobile App,True
852,justin85@example.org,James,Carlson,54,M,98290,Widowed,Some College,Rural,Jessicaton,Hawaii,USA,2023-08-04,2023-08-08,Web,False
853,nolandeborah@example.org,Erika,Bullock,51,M,57762,Married,High School,Suburban,Allenberg,Ohio,USA,2024-08-24,2024-08-28,Web,True
854,victor70@example.net,Tina,Case,55,F,121996,Divorced,PhD,Urban,Danielhaven,Kentucky,USA,2023-10-17,2023-11-08,Mobile App,True
855,wtaylor@example.com,Shane,Hughes,43,Other,35764,Divorced,Some College,Suburban,Burnstown,Idaho,USA,2023-05-06,2023-05-26,Web,True
856,sototamara@example.org,Laurie,Welch,61,M,61388,Divorced,High School,Urban,Rayfort,Maryland,USA,2024-02-05,2024-02-06,Mobile App,True
857,zsilva@example.org,Jillian,Michael,18,F,90422,Widowed,Bachelor,Suburban,Port John,Massachusetts,USA,2024-05-24,2024-05-28,Mobile App,True
858,wellsanna@example.com,Jenna,Johnson,36,Other,62284,Divorced,PhD,Rural,Derekchester,Alabama,USA,2024-03-08,2024-03-13,Web,True
859,joannebaxter@example.org,Lori,Odom,49,F,70714,Widowed,High School,Suburban,East Ashley,Indiana,USA,2023-06-18,2023-07-16,Mobile App,True
860,karendavis@example.org,Samantha,Rice,55,M,51935,Widowed,Bachelor,Urban,Cynthialand,Arkansas,USA,2023-05-24,2023-06-16,Web,True
861,alejandro79@example.com,Tonya,Jensen,52,Other,57213,Divorced,Bachelor,Rural,East Amyborough,Virginia,USA,2023-01-10,2023-01-21,Mobile App,False
862,jeffrey49@example.org,Heather,Mccann,56,Other,83461,Married,Some College,Urban,Port Sandrafurt,Mississippi,USA,2024-05-09,2024-05-19,Email,True
863,harriskathy@example.net,Jean,Taylor,30,F,97579,Widowed,PhD,Rural,Colemanfurt,New Mexico,USA,2024-06-01,2024-06-20,Email,True
864,johnsonmichelle@example.com,Martin,Pacheco,36,F,89241,Divorced,PhD,Suburban,Jasminetown,Maine,USA,2023-02-10,2023-02-11,Mobile App,True
865,dennisstanley@example.com,Julie,Foster,50,Other,120145,Single,Master,Suburban,South Patricia,Kentucky,USA,2024-02-22,2024-03-22,Mobile App,True
866,erica13@example.net,Christopher,Andrews,41,Other,54520,Married,Bachelor,Rural,Steinhaven,Connecticut,USA,2024-09-15,2024-09-22,Mobile App,True
867,jason33@example.com,Kimberly,Murphy,44,M,55904,Married,PhD,Suburban,Campbellside,Kentucky,USA,2024-10-29,2024-11-10,Mobile App,False
868,morganelizabeth@example.net,Abigail,Marshall,56,M,16510,Married,Master,Urban,Port Amy,Louisiana,USA,2023-08-23,2023-09-04,Web,True
869,riosnicole@example.org,Regina,Williams,29,F,32965,Widowed,High School,Rural,Deborahstad,Indiana,USA,2023-03-19,2023-04-15,Email,True
870,dianapineda@example.org,Jason,Rios,59,F,116318,Single,Master,Rural,Lake Tara,New Hampshire,USA,2024-10-17,2024-10-23,Email,True
871,juantravis@example.com,David,Jones,43,M,59935,Married,Master,Rural,Port Karen,Idaho,USA,2023-10-22,2023-11-14,Mobile App,True
872,amy86@example.net,William,Gould,46,M,99856,Single,Master,Urban,Staceyberg,North Carolina,USA,2024-11-02,2024-11-12,Email,True
873,ybrooks@example.org,Daniel,Sellers,31,M,72151,Single,Some College,Rural,Chadhaven,New Mexico,USA,2024-05-06,2024-05-29,Mobile App,True
874,mcgrathjustin@example.net,Carmen,Small,59,Other,80032,Divorced,Master,Urban,New Michaelland,West Virginia,USA,2023-10-27,2023-11-24,Mobile App,True
875,michaeljennings@example.com,Dawn,Long,47,F,95031,Single,Bachelor,Suburban,West Samantha,West Virginia,USA,2023-06-17,2023-07-04,Email,True
876,mejiaamy@example.org,Jennifer,Johnson,18,M,85336,Married,High School,Urban,West Markview,Illinois,USA,2023-03-12,2023-04-11,Web,False
877,edward91@example.net,Teresa,Smith,35,M,15000,Single,Master,Suburban,Lake Amber,Minnesota,USA,2023-10-04,2023-10-07,Email,True
878,curtisdanielle@example.net,Ashley,Moody,52,F,106209,Single,Master,Rural,North Bryanberg,Idaho,USA,2024-07-01,2024-07-20,Mobile App,True
879,leroy51@example.net,Michael,Wilson,42,M,93586,Divorced,Some College,Suburban,New Jorge,South Dakota,USA,2023-12-31,2024-01-25,Web,True
880,hawkinsstephanie@example.net,Tracy,Thomas,69,Other,104447,Single,PhD,Urban,East Michael,Florida,USA,2023-09-14,2023-09-16,Web,True
881,david17@example.net,Michelle,Lee,69,Other,87263,Married,Master,Rural,Rebeccachester,Alaska,USA,2023-06-14,2023-06-25,Web,True
882,wbentley@example.com,Anne,Howard,46,F,16941,Single,PhD,Suburban,North Samuelburgh,Maryland,USA,2024-02-03,2024-02-09,Web,True
883,jacksonchristopher@example.net,Kenneth,Paul,41,F,39702,Single,Some College,Rural,East Jonathan,Montana,USA,2024-10-14,2024-11-12,Mobile App,True
884,longmolly@example.net,Jerome,Phillips,77,F,59723,Divorced,Bachelor,Urban,New Randy,Maine,USA,2024-04-13,2024-05-11,Web,False
885,millerbarbara@example.org,Alexis,Byrd,46,M,81544,Divorced,High School,Rural,Jamesstad,Arkansas,USA,2023-07-12,2023-08-10,Mobile App,True
886,yroy@example.net,Joshua,Curtis,45,Other,115851,Single,Bachelor,Suburban,Lake Megan,Colorado,USA,2024-03-01,2024-03-03,Web,True
887,kmcbride@example.org,Julie,Nguyen,35,Other,70838,Single,PhD,Urban,West Heatherborough,Delaware,USA,2024-08-31,2024-09-15,Mobile App,True
888,hansonbryan@example.com,Eric,Henry,33,Other,25399,Divorced,High School,Rural,Estradafurt,Oregon,USA,2024-07-18,2024-08-12,Web,True
889,reidalbert@example.org,Pamela,Willis,35,F,63888,Married,Bachelor,Rural,Anthonyborough,North Dakota,USA,2024-10-15,2024-11-10,Mobile App,True
890,joseph53@example.net,Carol,Little,38,M,44227,Divorced,Some College,Rural,Kevinburgh,Missouri,USA,2023-04-20,2023-04-28,Mobile App,True
891,parkschristine@example.com,Timothy,Barron,23,F,62506,Widowed,High School,Rural,West Tiffanyshire,Michigan,USA,2023-10-15,2023-10-26,Web,True
892,xadkins@example.com,Jonathan,Boyd,22,F,87801,Single,High School,Suburban,South William,New Jersey,USA,2023-11-04,2023-11-14,Web,True
893,villaedward@example.com,Scott,Mcdonald,46,Other,21273,Single,Bachelor,Urban,Port Lisa,Ohio,USA,2023-05-21,2023-05-24,Mobile App,True
894,christinehunter@example.org,Breanna,Kelly,40,M,42435,Married,PhD,Urban,Wilsonton,Tennessee,USA,2023-11-22,2023-12-10,Web,True
895,dustinbooker@example.net,Ronald,Burke,49,F,105213,Single,PhD,Rural,Wesleyberg,Nebraska,USA,2023-10-11,2023-11-07,Email,True
896,samanthariddle@example.org,Jennifer,Dawson,18,Other,68450,Divorced,High School,Suburban,Staciefort,Nevada,USA,2024-07-19,2024-08-12,Web,True
897,ryanlori@example.net,Andrea,Black,42,M,85140,Divorced,Bachelor,Rural,South Henrychester,Washington,USA,2024-03-06,2024-03-07,Web,False
898,reginaldjones@example.org,Andrew,White,48,M,42440,Single,Master,Urban,Port Cody,Maine,USA,2024-08-25,2024-09-09,Mobile App,True
899,richardbrown@example.org,Megan,Hill,40,F,41119,Married,PhD,Rural,East Nicolasmouth,New Hampshire,USA,2023-04-20,2023-05-18,Web,False
900,david77@example.com,Deborah,Marshall,61,M,65639,Single,High School,Suburban,Newmanberg,Ohio,USA,2023-06-22,2023-06-28,Email,True
901,sharonrodgers@example.net,Traci,Hernandez,73,Other,63180,Married,Master,Urban,Munozside,Vermont,USA,2023-06-23,2023-07-14,Email,True
902,jeffrey09@example.com,Carolyn,Harris,34,Other,19588,Married,Master,Rural,Travismouth,New Mexico,USA,2024-08-13,2024-08-20,Web,True
903,cooperheather@example.org,Kyle,Lutz,18,Other,17475,Widowed,Some College,Rural,Thomashaven,North Dakota,USA,2024-09-19,2024-09-28,Mobile App,True
904,larryjohnson@example.org,Sandra,Castillo,49,F,80261,Divorced,Bachelor,Urban,North Keithton,West Virginia,USA,2024-08-27,2024-09-15,Web,True
905,jacqueline56@example.org,James,Foster,21,Other,91851,Widowed,High School,Urban,Lindastad,Maryland,USA,2023-09-19,2023-10-01,Email,True
906,kimchristina@example.org,Katelyn,Walker,37,Other,69403,Married,PhD,Urban,South Linda,Tennessee,USA,2023-09-17,2023-10-13,Email,True
907,melaniegilbert@example.com,Theresa,Ford,69,M,91905,Married,High School,Urban,West Brittany,Missouri,USA,2024-11-18,2024-11-25,Email,False
908,wsmith@example.net,Diana,Cooper,40,Other,38264,Widowed,Some College,Urban,Troyfurt,Vermont,USA,2023-03-15,2023-03-23,Web,True
909,tinaarnold@example.org,David,Smith,18,M,43425,Single,High School,Suburban,South Brianchester,New Mexico,USA,2024-10-29,2024-11-01,Mobile App,True
910,brandirichardson@example.net,Mark,Graves,41,M,35384,Single,Bachelor,Suburban,Port Derek,Wisconsin,USA,2023-05-28,2023-06-10,Mobile App,True
911,fparrish@example.org,Peter,Perez,43,F,67305,Widowed,Some College,Rural,Bradleyfort,South Carolina,USA,2024-11-27,2024-12-01,Web,True
912,brianjones@example.com,Christopher,Miller,41,Other,45499,Married,Master,Suburban,Josephhaven,Minnesota,USA,2023-07-12,2023-08-11,Mobile App,True
913,sabrina78@example.org,Shane,King,47,M,78258,Widowed,Master,Urban,Williamsville,Kentucky,USA,2023-09-16,2023-09-17,Web,True
