order_id,customer_id,order_date,status,total_amount,shipping_cost,payment_method,shipping_address,billing_address,created_at,updated_at
197,42,2024-02-21,Delivered,1544.42,11.93,Debit Card,4694 Jillian Crossroad Apt. 097,289 Lori Corner,2024-02-21,2024-02-21
198,42,2023-10-08,Delivered,1911.15,16.96,Credit Card,92875 Brown Islands,258 Ramirez Port,2023-10-08,2023-10-13
199,43,2024-08-23,Delivered,2195.15,13.31,PayPal,7855 Erica Burgs Apt. 389,04873 Courtney Lake,2024-08-23,2024-08-24
200,43,2024-08-28,Delivered,1771.32,12.74,Debit Card,64649 Robert Islands,253 Tonya Springs Apt. 127,2024-08-28,2024-09-02
201,43,2024-07-30,Delivered,4043.39,11.72,Credit Card,1152 Turner Lights Apt. 327,2818 Smith Brook,2024-07-30,2024-08-01
202,43,2024-02-25,Delivered,481.39,11.95,Credit Card,19761 Leah Inlet,15393 Holland Path,2024-02-25,2024-02-28
203,44,2024-05-01,Delivered,596.54,6.52,PayPal,482 Andrea Parks,914 Williams Islands Apt. 855,2024-05-01,2024-05-06
204,44,2023-09-15,Delivered,3696.72,9.98,Debit Card,17668 Christensen Terrace,67529 Henry Square Apt. 845,2023-09-15,2023-09-17
205,44,2024-06-10,Delivered,1136.48,9.5,Credit Card,7017 Collins Extension,89022 Chloe Falls,2024-06-10,2024-06-15
206,44,2023-08-13,Delivered,8353.99,5.37,PayPal,44065 Underwood Stream,64479 Harmon Radial,2023-08-13,2023-08-16
207,44,2024-04-04,Delivered,3762.45,15.55,Credit Card,56673 Connor Skyway Apt. 326,385 Hayes Hollow,2024-04-04,2024-04-04
208,44,2024-08-20,Delivered,1703.94,5.08,Credit Card,856 Olivia Manors,1794 Benjamin Center Suite 990,2024-08-20,2024-08-24
209,44,2024-03-11,Delivered,5920.12,7.35,Credit Card,686 Jones Camp,92514 Buckley Mills Suite 956,2024-03-11,2024-03-13
210,45,2024-10-31,Delivered,1255.03,5.96,Debit Card,29970 Russell Ports,552 Carl Hills,2024-10-31,2024-11-03
211,45,2023-03-31,Delivered,1659.64,5.48,PayPal,258 Louis Dale,6018 Edward Rapids,2023-03-31,2023-04-03
212,45,2024-05-20,Delivered,3593.21,6.5,Credit Card,27547 Smith River Suite 418,98309 Dawson Stream,2024-05-20,2024-05-20
213,45,2023-05-02,Delivered,2819.36,11.7,Credit Card,01671 John Islands,092 Massey Circles Suite 580,2023-05-02,2023-05-04
214,45,2023-04-19,Delivered,423.25,5.29,PayPal,47074 Lisa Turnpike,1399 Jones Neck,2023-04-19,2023-04-23
215,45,2023-11-08,Delivered,1068.38,13.16,Debit Card,3241 Lawrence Burgs,0608 Ramos Plain Apt. 712,2023-11-08,2023-11-12
216,46,2024-07-21,Delivered,4119.64,13.61,Debit Card,89292 Mary Plains,4440 William Center,2024-07-21,2024-07-21
217,46,2024-08-14,Delivered,1242.22,16.77,Debit Card,88468 Whitney Overpass,2839 Kurt Center,2024-08-14,2024-08-18
218,46,2024-03-24,Delivered,3407.3,17.12,Debit Card,977 Wu Mount,3088 Brian Cliff Suite 056,2024-03-24,2024-03-27
219,46,2024-09-23,Delivered,1989.98,16.75,Debit Card,19478 Evans Square,2490 Joseph Fall Apt. 510,2024-09-23,2024-09-24
220,46,2024-04-07,Delivered,4738.75,7.98,Credit Card,62675 Webb Square,55213 Dawson Manor Suite 387,2024-04-07,2024-04-10
221,46,2024-09-16,Delivered,3520.62,14.04,Credit Card,253 William Road Suite 487,84884 Paula Stream Apt. 940,2024-09-16,2024-09-17
222,46,2024-06-23,Delivered,3991.46,12.27,Debit Card,51778 Harris Landing,79874 Bernard Squares,2024-06-23,2024-06-25
223,46,2024-07-10,Delivered,1897.5,8.5,PayPal,671 Richard Walks,01548 Christina Fall Apt. 987,2024-07-10,2024-07-11
224,46,2024-06-20,Delivered,3144.54,16.05,PayPal,5166 Pham Court Apt. 724,06199 Harrell Spur,2024-06-20,2024-06-24
225,46,2024-05-02,Delivered,3256.69,19.94,PayPal,15227 Williams Shoals Apt. 063,67675 Philip Wall,2024-05-02,2024-05-03
226,46,2024-10-11,Delivered,1563.11,17.72,Credit Card,23689 Rose Curve,2533 Jill Valleys Suite 658,2024-10-11,2024-10-12
227,46,2024-10-30,Delivered,2927.31,5.76,Credit Card,3193 Patricia Extensions Suite 395,0517 Stone Roads,2024-10-30,2024-10-30
228,47,2024-10-10,Delivered,1096.64,5.82,Debit Card,99650 Woods Well Suite 772,7453 Connie Mountain,2024-10-10,2024-10-10
229,47,2024-07-24,Delivered,2381.42,6.43,Credit Card,145 Daniel Drive Apt. 410,299 Christopher Cove,2024-07-24,2024-07-26
230,47,2024-12-01,Delivered,1783.99,13.93,PayPal,5459 David Spur Apt. 706,913 Kimberly Lock Suite 991,2024-12-01,2024-12-02
231,47,2024-05-10,Delivered,1555.75,6.25,Credit Card,62277 Hayden Mills,906 Farmer Courts Apt. 945,2024-05-10,2024-05-15
232,48,2024-11-16,Delivered,796.51,12.55,PayPal,0519 Megan Alley Apt. 194,1827 Hancock Stravenue,2024-11-16,2024-11-21
233,48,2024-11-09,Delivered,2436.09,5.46,PayPal,70024 Thomas Mountains,6277 Ryan Rapids,2024-11-09,2024-11-13
234,49,2023-06-01,Delivered,4738.11,7.41,Debit Card,984 Gallagher Roads Apt. 440,30565 Armstrong Land Suite 961,2023-06-01,2023-06-02
235,49,2024-08-17,Delivered,3058.86,19.74,Credit Card,4740 Meyer Way,141 Park Centers Suite 766,2024-08-17,2024-08-21
236,49,2023-07-06,Delivered,949.0,5.93,Debit Card,002 Dunn Dale,5180 Mary Pine,2023-07-06,2023-07-06
237,49,2024-03-14,Delivered,33.31,12.11,Debit Card,365 Cynthia Port,7827 Cathy Neck,2024-03-14,2024-03-14
238,49,2023-07-14,Delivered,2481.42,17.63,PayPal,3806 Huff Canyon,0485 Rebekah Place Suite 761,2023-07-14,2023-07-18
239,49,2024-02-27,Delivered,6980.6,6.37,Debit Card,571 Walker Square,48981 Kent Mountain Apt. 904,2024-02-27,2024-03-02
240,49,2023-10-14,Delivered,3283.94,16.87,Debit Card,1119 Emily Lodge,32972 Daniel Ranch Apt. 664,2023-10-14,2023-10-18
241,49,2023-06-14,Delivered,2148.7,11.95,PayPal,55395 Sean View,2217 Claudia Flats,2023-06-14,2023-06-19
242,49,2024-10-22,Delivered,2149.91,5.75,PayPal,978 Samantha Springs Apt. 774,4923 Bennett Bypass Apt. 412,2024-10-22,2024-10-23
243,49,2023-05-11,Delivered,5230.05,8.88,PayPal,610 Evans Canyon,46402 Denise Circle,2023-05-11,2023-05-11
244,50,2024-08-07,Delivered,1205.57,18.49,PayPal,27618 Reid Centers,1888 Sandoval Light,2024-08-07,2024-08-09
245,50,2024-11-07,Delivered,2715.71,18.41,Debit Card,494 Shannon Brook Apt. 239,21659 White Locks Suite 194,2024-11-07,2024-11-08
246,50,2024-05-16,Delivered,1938.2,15.84,PayPal,9964 Ivan Viaduct Suite 677,6160 Cody Circles,2024-05-16,2024-05-20
247,51,2024-11-10,Delivered,2002.75,15.05,PayPal,541 Barbara Isle Apt. 159,6879 Carson Camp Suite 889,2024-11-10,2024-11-15
248,51,2024-06-06,Delivered,4506.75,18.27,Debit Card,71034 Eric Pass,203 Kenneth Village Apt. 474,2024-06-06,2024-06-09
249,51,2024-09-01,Delivered,1207.38,13.2,PayPal,45467 Lisa Turnpike,389 Benjamin Valleys,2024-09-01,2024-09-05
250,51,2024-09-12,Delivered,1776.42,5.38,Credit Card,00717 Travis Court Suite 877,605 Samantha Hills Suite 527,2024-09-12,2024-09-15
251,51,2024-05-28,Delivered,77.59,7.29,Credit Card,75629 Navarro Mission,0057 Morrison Court Suite 863,2024-05-28,2024-05-31
252,51,2024-07-01,Delivered,1401.1,7.4,Debit Card,61207 Jones Trace,8342 Benson Radial Suite 356,2024-07-01,2024-07-02
253,51,2024-11-03,Delivered,3318.9,11.1,Credit Card,602 Glover Villages Apt. 756,85281 Melissa Gardens Suite 077,2024-11-03,2024-11-03
254,52,2024-08-12,Delivered,2322.54,19.51,PayPal,9309 Melissa Fork Apt. 168,01130 Laurie Mews Apt. 875,2024-08-12,2024-08-16
255,53,2024-12-06,Delivered,294.82,8.42,Credit Card,32722 Rich Avenue Suite 856,0393 Gilbert Row Suite 116,2024-12-06,2024-12-08
256,53,2024-08-19,Delivered,4327.18,12.19,Credit Card,18511 Brian Shoals Apt. 387,0144 White Wells Suite 339,2024-08-19,2024-08-22
257,53,2023-08-03,Delivered,991.53,14.35,PayPal,0267 Henderson Prairie,66623 Vargas Rapid,2023-08-03,2023-08-03
258,53,2024-02-16,Delivered,272.46,19.98,Debit Card,42708 Clayton Lodge Suite 581,50893 Melissa View Apt. 372,2024-02-16,2024-02-21
259,53,2024-03-22,Delivered,3028.88,10.37,Debit Card,0975 Anderson Vista,759 Patterson Place Apt. 083,2024-03-22,2024-03-25
260,53,2023-10-30,Delivered,605.01,8.49,Debit Card,712 Thompson Ridge Apt. 558,381 Jennifer Mews,2023-10-30,2023-11-02
261,53,2023-07-12,Delivered,3795.74,10.13,Debit Card,813 Christina Route,391 Ann Estates,2023-07-12,2023-07-16
262,54,2023-10-19,Delivered,3791.54,11.01,PayPal,4025 Mcdaniel Centers,974 Seth Drive Suite 466,2023-10-19,2023-10-21
263,54,2024-05-19,Delivered,1395.83,12.43,Debit Card,88341 Corey Street Apt. 953,15689 Murillo Ferry Apt. 682,2024-05-19,2024-05-19
264,54,2024-09-26,Delivered,531.62,9.77,Debit Card,4983 Duane Plaza,84732 Alicia Hollow Apt. 148,2024-09-26,2024-09-28
265,54,2024-04-20,Delivered,3223.98,5.42,Credit Card,50660 Foster Fork,8847 Kara Shore Suite 313,2024-04-20,2024-04-23
266,54,2024-11-21,Delivered,5923.98,18.45,Credit Card,964 Schroeder Fork Suite 124,23053 Jennifer Walks,2024-11-21,2024-11-26
267,54,2024-04-04,Delivered,4551.54,13.92,Credit Card,80668 Valerie Pike Suite 377,17729 Dustin Knolls Suite 483,2024-04-04,2024-04-08
268,54,2023-07-17,Delivered,1173.46,17.99,PayPal,755 Charles Gardens Apt. 068,55139 Wanda Summit Apt. 749,2023-07-17,2023-07-17
269,54,2024-10-10,Delivered,3038.55,9.06,Debit Card,8320 Dixon Glen,784 Miller Point,2024-10-10,2024-10-11
270,54,2024-08-21,Delivered,1175.12,14.4,Debit Card,51257 Reynolds Lodge,80031 Kristi Greens Suite 809,2024-08-21,2024-08-26
271,55,2024-10-13,Delivered,3060.15,14.26,Debit Card,28012 Stanley Wall,2048 Newman Pine,2024-10-13,2024-10-16
272,55,2024-11-23,Delivered,2547.7,14.28,Debit Card,809 Edwards Vista Apt. 482,6416 Erickson Isle,2024-11-23,2024-11-26
273,55,2024-10-21,Delivered,727.55,9.69,PayPal,78430 Hutchinson Way,5045 William Camp,2024-10-21,2024-10-23
274,56,2024-12-06,Delivered,2121.09,8.92,Credit Card,9702 Kayla Lock Apt. 589,56012 Zachary View,2024-12-06,2024-12-06
275,57,2024-08-20,Delivered,2950.79,14.21,Debit Card,777 James Brook Apt. 598,1734 Lewis Groves Suite 870,2024-08-20,2024-08-21
276,57,2024-08-03,Delivered,1241.37,17.67,Credit Card,0715 Crystal Creek,8791 Jennifer Way Suite 637,2024-08-03,2024-08-08
277,57,2024-10-25,Delivered,2857.88,18.34,PayPal,5975 Rickey Isle Apt. 483,660 Kayla Plains,2024-10-25,2024-10-25
278,57,2024-11-05,Delivered,3658.67,15.24,Debit Card,52934 Preston Cliff,76657 Kim Creek,2024-11-05,2024-11-09
279,57,2024-10-29,Delivered,3445.28,8.11,Debit Card,9237 Bell Extensions Suite 023,4842 Cook Pass Apt. 914,2024-10-29,2024-11-03
280,57,2024-08-21,Delivered,3553.0,6.5,Debit Card,22979 Leon Oval,966 Robert Park Suite 378,2024-08-21,2024-08-21
281,57,2024-10-25,Delivered,126.84,12.28,Credit Card,666 Austin Circle,749 Morgan Mission Apt. 919,2024-10-25,2024-10-29
282,57,2024-12-13,Processing,6385.92,17.1,Credit Card,50839 Mary Parkway Apt. 693,915 Sheila Forest,2024-12-13,2024-12-13
283,57,2024-10-03,Delivered,3658.3,18.81,Debit Card,0367 Olsen Loop,03354 Andrew Station,2024-10-03,2024-10-07
284,58,2024-12-15,Processing,1593.0,11.47,PayPal,3934 Foster Square,4365 Williams Groves,2024-12-15,2024-12-18
285,58,2024-12-10,Pending,3122.36,5.22,PayPal,62439 Wright Plaza,5541 Brenda Springs,2024-12-10,2024-12-12
286,58,2024-12-13,Processing,5755.15,10.1,Debit Card,862 Patterson Loop,240 Nguyen Causeway Apt. 113,2024-12-13,2024-12-17
287,58,2024-12-06,Delivered,517.19,11.38,PayPal,728 Bell Forges,8924 King Cliff Apt. 168,2024-12-06,2024-12-08
288,58,2024-12-12,Processing,1589.12,16.75,PayPal,2713 Pennington Mews Apt. 902,96060 Danielle Extensions,2024-12-12,2024-12-14
289,58,2024-12-10,Pending,5737.77,6.63,Credit Card,609 Watson Oval Suite 670,3114 Anderson Islands Suite 210,2024-12-10,2024-12-10
290,58,2024-12-06,Delivered,1125.12,15.42,Credit Card,1700 Hudson Summit,68737 David Courts,2024-12-06,2024-12-06
291,59,2023-10-13,Delivered,4518.0,7.28,PayPal,919 Barnes Fords,835 Jason Mountain Suite 868,2023-10-13,2023-10-15
292,59,2024-05-31,Delivered,663.16,7.02,Debit Card,5480 Gould Circle,13984 Benjamin Squares Suite 431,2024-05-31,2024-05-31
293,60,2024-11-18,Delivered,882.41,5.42,PayPal,817 Collins Underpass Suite 388,60126 Pierce Parkways Suite 805,2024-11-18,2024-11-23
294,60,2024-10-12,Delivered,8739.83,6.38,PayPal,35896 Phillip Mountain,2545 Ware Hills,2024-10-12,2024-10-12
295,60,2024-09-30,Delivered,2103.06,16.41,Credit Card,6516 Michael Port Apt. 033,9299 Andrew Manor,2024-09-30,2024-09-30
296,60,2024-11-29,Delivered,2340.31,13.83,Debit Card,3475 Woods Crossing,77849 Richard Way Suite 732,2024-11-29,2024-12-02
297,60,2024-12-10,Pending,579.35,7.94,Debit Card,8152 Harrison Keys Apt. 678,1232 Williams Road,2024-12-10,2024-12-14
298,60,2024-11-14,Delivered,1898.53,11.66,PayPal,8398 Kimberly Shores Apt. 457,2656 Brett Causeway,2024-11-14,2024-11-15
299,60,2024-11-21,Delivered,644.35,16.89,Debit Card,6360 Jones Vista,98407 Steven Circle,2024-11-21,2024-11-24
300,61,2024-04-13,Delivered,1846.65,7.21,Credit Card,793 Lee Isle,62621 Gonzalez Fall,2024-04-13,2024-04-17
301,61,2024-07-12,Delivered,7945.78,8.43,Debit Card,59817 Kara Rapid Apt. 794,76874 Deborah Square Apt. 649,2024-07-12,2024-07-15
302,61,2024-12-03,Delivered,3703.22,5.72,Credit Card,3865 Ingram Trafficway,02581 Jeremy Shores,2024-12-03,2024-12-05
303,62,2024-07-01,Delivered,3536.72,19.22,Debit Card,1153 Stephen Wall,86056 Schultz Summit Apt. 685,2024-07-01,2024-07-05
304,62,2024-10-19,Delivered,5684.27,16.27,PayPal,7844 Arthur Harbor Suite 775,144 Rodgers Skyway,2024-10-19,2024-10-19
305,63,2024-02-26,Delivered,3438.96,15.14,Debit Card,867 Smith Plain Apt. 611,5734 Medina Row Apt. 267,2024-02-26,2024-02-28
306,63,2024-07-05,Delivered,395.2,14.78,Debit Card,45748 Brown Ports,42333 Kelley View Apt. 257,2024-07-05,2024-07-06
307,63,2024-05-20,Delivered,507.34,17.68,Credit Card,4960 Kennedy Locks Apt. 942,523 Carroll Port,2024-05-20,2024-05-21
308,63,2024-04-28,Delivered,2591.0,19.02,Debit Card,40116 Torres Junctions Apt. 580,13001 Fisher Burg,2024-04-28,2024-05-02
309,63,2024-10-18,Delivered,1744.1,15.23,Debit Card,645 Tyler Springs,81594 Maynard Center,2024-10-18,2024-10-18
310,63,2024-09-27,Delivered,1478.34,11.58,Credit Card,85045 Stephenson Ports Suite 349,2566 Wright Bridge Apt. 809,2024-09-27,2024-09-28
311,63,2024-07-09,Delivered,4987.2,14.68,Credit Card,5042 Heather Bridge Suite 798,883 Theresa Ridge,2024-07-09,2024-07-10
312,63,2024-11-20,Delivered,2383.41,13.08,Credit Card,099 Stanley Shores Apt. 501,999 Kelsey Vista Suite 659,2024-11-20,2024-11-23
313,63,2024-08-09,Delivered,1569.85,15.71,Debit Card,046 Wright Stream,52607 John Plains Suite 776,2024-08-09,2024-08-12
314,63,2024-06-15,Delivered,4075.89,17.4,Debit Card,3409 Dennis Burgs Suite 281,254 Renee Roads,2024-06-15,2024-06-16
315,63,2024-02-26,Delivered,2991.13,10.8,Debit Card,9861 Saunders Lodge Apt. 578,19220 Renee Fall,2024-02-26,2024-02-27
316,63,2024-06-25,Delivered,2604.96,14.36,Credit Card,202 Ramirez Lock Apt. 580,3376 Megan Meadow,2024-06-25,2024-06-25
317,63,2024-04-03,Delivered,6146.14,12.72,PayPal,97795 Barrett Glens,818 Taylor Drive Suite 038,2024-04-03,2024-04-07
318,63,2024-03-15,Delivered,2441.36,17.64,PayPal,1856 Tiffany Pine,916 Crystal Meadows,2024-03-15,2024-03-17
319,63,2024-08-12,Delivered,224.72,8.92,Credit Card,1393 Amanda Roads,1015 Ricky Shore,2024-08-12,2024-08-16
320,63,2024-05-27,Delivered,1246.53,17.29,Credit Card,6821 Scott Tunnel Suite 526,40074 Belinda Fall Suite 311,2024-05-27,2024-05-30
321,64,2024-08-01,Delivered,4438.98,14.29,Debit Card,1952 Barrett Hills,85734 Johnson Well Apt. 185,2024-08-01,2024-08-06
322,65,2024-11-23,Delivered,1970.8,16.33,Debit Card,50993 Olsen Trafficway,0192 Espinoza Plain Suite 775,2024-11-23,2024-11-27
323,65,2023-06-02,Delivered,2280.62,7.21,Debit Card,37488 Santana Via Apt. 692,5735 Melissa Pine Apt. 869,2023-06-02,2023-06-07
324,65,2023-10-15,Delivered,5211.94,18.11,Debit Card,816 Morgan Mountains Apt. 672,32101 Colin Prairie,2023-10-15,2023-10-19
325,65,2024-04-06,Delivered,460.46,19.82,Credit Card,60548 Charles Dale Apt. 816,64259 Love Bridge Apt. 971,2024-04-06,2024-04-11
326,65,2024-10-01,Delivered,1894.79,5.91,Debit Card,65052 Miller Ramp Apt. 006,438 Williams Square,2024-10-01,2024-10-02
327,65,2024-05-31,Delivered,4044.69,6.57,PayPal,53454 Johnathan Harbor,45060 Melton Crescent Suite 395,2024-05-31,2024-06-03
328,65,2023-09-22,Delivered,1158.38,5.55,Debit Card,362 Penny Bypass Apt. 202,881 Andrew Ferry,2023-09-22,2023-09-26
329,66,2024-11-13,Delivered,47.28,15.66,PayPal,535 Williams Way Apt. 683,02963 Mallory Drives Suite 541,2024-11-13,2024-11-14
330,66,2024-09-29,Delivered,6861.27,17.47,Credit Card,2397 Mcguire Corner Suite 090,0701 Zachary Rest Suite 533,2024-09-29,2024-10-03
331,66,2024-10-07,Delivered,7023.39,8.57,Credit Card,5198 Alexander Road Apt. 045,59832 Davis Lane Suite 813,2024-10-07,2024-10-10
332,66,2024-09-17,Delivered,920.77,19.16,Credit Card,90528 Odom Manors,7801 Holly Stream,2024-09-17,2024-09-21
333,66,2024-08-20,Delivered,846.22,15.68,Credit Card,89816 Gonzalez River Suite 603,68595 Sarah Stravenue Apt. 825,2024-08-20,2024-08-21
334,66,2024-09-08,Delivered,2094.21,5.67,Credit Card,97975 Troy Roads,5793 Calderon Route,2024-09-08,2024-09-09
335,67,2023-02-24,Delivered,4225.76,5.24,PayPal,6705 Brian Islands Suite 405,66486 Lester Unions,2023-02-24,2023-02-27
336,67,2024-05-11,Delivered,2666.14,10.69,Debit Card,1127 John Roads,0918 Jonathan Village,2024-05-11,2024-05-15
337,67,2024-09-15,Delivered,1464.6,18.79,Debit Card,552 Baker Summit,8024 Vargas Canyon Suite 092,2024-09-15,2024-09-18
338,67,2023-06-26,Delivered,2251.07,5.17,PayPal,2279 Spears Prairie Suite 837,27873 Juarez Walk,2023-06-26,2023-06-26
339,67,2023-12-14,Delivered,2100.3,5.93,Debit Card,5794 Laurie Port Apt. 048,5543 Melissa Greens,2023-12-14,2023-12-16
340,67,2024-01-14,Delivered,3662.45,14.75,Credit Card,10384 Heather Villages Suite 050,88056 Amy Fall,2024-01-14,2024-01-17
341,68,2024-04-11,Delivered,3487.14,11.32,Credit Card,127 Herrera Fork Apt. 821,1395 Freeman Canyon,2024-04-11,2024-04-13
342,68,2024-04-28,Delivered,787.41,11.13,PayPal,6557 Bailey Row,993 Stacey Springs,2024-04-28,2024-05-03
343,68,2024-01-11,Delivered,2954.04,5.52,PayPal,009 David Row,186 Ramos Junctions,2024-01-11,2024-01-12
344,68,2023-11-23,Delivered,5072.49,10.55,PayPal,3936 Ortega Views Apt. 242,18432 Audrey Inlet Apt. 249,2023-11-23,2023-11-26
345,68,2023-12-30,Delivered,2044.59,9.97,PayPal,6645 Downs Hollow Apt. 591,4559 John Parkways,2023-12-30,2024-01-04
346,68,2024-06-08,Delivered,1770.87,11.33,Debit Card,412 Julie Isle Suite 303,23146 Allen Plaza Apt. 948,2024-06-08,2024-06-11
347,68,2024-05-29,Delivered,784.31,9.49,Debit Card,7220 Cindy Trail Suite 177,436 Julia Plains,2024-05-29,2024-05-29
348,68,2024-11-16,Delivered,1457.64,17.61,PayPal,929 Turner Rapid Suite 164,901 Seth Path Suite 414,2024-11-16,2024-11-20
349,68,2024-05-05,Delivered,3498.75,6.51,PayPal,2053 Daniel Highway Suite 955,442 Rivera Mount,2024-05-05,2024-05-09
350,69,2024-09-28,Delivered,612.25,5.63,PayPal,4308 Beth Wells Apt. 498,626 Jacqueline Mews,2024-09-28,2024-10-02
351,69,2024-12-11,Pending,1939.04,11.45,Debit Card,763 Gutierrez Rest Apt. 317,8609 James Parkway,2024-12-11,2024-12-12
352,69,2024-09-04,Delivered,1243.58,13.01,PayPal,6691 Stacey Skyway Suite 657,3563 Moore Haven Apt. 114,2024-09-04,2024-09-05
353,70,2024-05-07,Delivered,3116.83,14.1,Debit Card,8610 Orozco Courts,6428 Winters Pass,2024-05-07,2024-05-10
354,70,2024-10-28,Delivered,3950.55,13.33,Debit Card,4141 Luis Street Suite 495,219 Williams Court,2024-10-28,2024-11-02
355,71,2024-12-15,Processing,3114.8,16.72,PayPal,062 Pratt Hills Apt. 376,87710 Bradley Mews,2024-12-15,2024-12-19
356,71,2024-11-17,Delivered,1796.83,7.71,Debit Card,9070 Smith Brooks,534 Smith Points Suite 110,2024-11-17,2024-11-20
357,71,2024-11-11,Delivered,4336.41,5.35,Credit Card,860 Kathleen Squares Apt. 632,947 Martinez Forks Suite 856,2024-11-11,2024-11-12
358,71,2024-11-18,Delivered,2344.71,18.22,Debit Card,856 Booker Oval Suite 637,1457 Roberts Walks,2024-11-18,2024-11-22
359,71,2024-12-04,Delivered,5235.29,17.47,Credit Card,4610 Tina Common Apt. 530,7107 Jessica Village,2024-12-04,2024-12-08
360,71,2024-11-10,Delivered,1960.46,19.02,PayPal,23388 Amber Extension,372 Brock Haven Apt. 848,2024-11-10,2024-11-14
361,71,2024-11-03,Delivered,937.1,19.57,PayPal,2743 Ronald Locks Apt. 980,1704 Juan Spur Apt. 624,2024-11-03,2024-11-06
362,71,2024-10-31,Delivered,2470.07,15.59,Credit Card,174 Joanna Lane,300 Maldonado Walk Apt. 608,2024-10-31,2024-11-03
363,72,2024-06-23,Delivered,847.31,10.78,Credit Card,5684 Lisa Port Suite 265,773 Mathew Ferry,2024-06-23,2024-06-27
364,72,2024-09-28,Delivered,1838.59,16.96,Credit Card,6587 Ramirez Village Suite 363,602 Jessica Key Apt. 029,2024-09-28,2024-09-30
365,72,2024-05-02,Delivered,1366.61,14.13,Credit Card,385 Martin Estates Suite 897,3435 Russell Ridge,2024-05-02,2024-05-03
366,72,2024-05-15,Delivered,5146.82,14.05,Debit Card,085 Marvin Wells,3331 Mendoza Grove Apt. 168,2024-05-15,2024-05-15
367,72,2024-08-02,Delivered,9201.8,5.8,Credit Card,2334 Kathleen Viaduct Suite 976,54316 Shirley Shores,2024-08-02,2024-08-02
368,72,2024-11-05,Delivered,1090.99,13.3,PayPal,291 Travis Pike,698 Johnny Prairie,2024-11-05,2024-11-07
369,73,2024-11-03,Delivered,2546.22,17.5,Credit Card,592 Alan Roads Apt. 263,2326 Johnny Locks,2024-11-03,2024-11-03
370,73,2024-11-26,Delivered,1698.06,7.12,Credit Card,5590 Jose Islands,405 Jimenez Fields,2024-11-26,2024-12-01
371,73,2024-11-26,Delivered,3385.05,5.27,PayPal,4665 Lance Highway,6669 Evan Haven Suite 027,2024-11-26,2024-11-27
372,74,2024-05-12,Delivered,2843.96,11.15,Credit Card,677 Combs Path Apt. 106,396 Thomas Road Apt. 099,2024-05-12,2024-05-13
373,75,2024-02-15,Delivered,4559.84,17.71,Debit Card,04864 Brooks Mountain,6645 Grimes Bypass,2024-02-15,2024-02-19
374,75,2024-04-05,Delivered,754.87,18.31,Credit Card,599 Young Road,72303 Shannon Falls Suite 373,2024-04-05,2024-04-05
375,75,2024-09-14,Delivered,7242.07,12.8,Debit Card,8942 Ramirez Highway,100 Matthew Road Suite 816,2024-09-14,2024-09-17
376,75,2024-01-07,Delivered,4341.52,6.35,PayPal,56008 Garcia Street Apt. 046,184 Garza Tunnel Suite 819,2024-01-07,2024-01-07
